time/time_elapsed,time/fps,train/learning_rate,time/total_timesteps,train/entropy_loss,train/explained_variance,train/std,train/n_updates,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,train/policy_loss,train/value_loss
1244,502,0.0007,625500,-7.964159488677978,0.0,3.4681899547576904,125099,125100,-40605.75676766,100.0,-6728.54248046875,889806.5
1245,502,0.0007,626000,-7.978479862213135,0.0,3.4889931678771973,125199,125200,-40578.12049867,100.0,-5952.34130859375,787441.8125
1246,502,0.0007,626500,-7.959817409515381,0.0,3.4674146175384517,125299,125300,-40572.44174211,100.0,-6948.38916015625,1038828.6875
1247,502,0.0007,627000,-7.9566893577575675,-1.1920928955078125e-07,3.462935209274292,125399,125400,-40540.033311349995,100.0,-6418.22216796875,757207.9375
1248,502,0.0007,627500,-7.968555450439452,1.7881393432617188e-07,3.4749467372894287,125499,125500,-40510.88971317,100.0,-6669.44287109375,985517.9375
1249,502,0.0007,628000,-7.9680495262146,0.0,3.472151517868042,125599,125600,-40500.34954265,100.0,-7851.1171875,1187652.625
1250,502,0.0007,628500,-7.9731764793396,0.0,3.4808807373046875,125699,125700,-40486.60417941,100.0,-7992.046875,1260044.875
1251,502,0.0007,629000,-7.975972652435303,0.0,3.484972715377808,125799,125800,-40472.905557950005,100.0,-5639.32763671875,798784.5625
1252,502,0.0007,629500,-7.970460414886475,0.0,3.4763553142547607,125899,125900,-40430.430568430005,100.0,-7776.58447265625,1037473.9375
1253,502,0.0007,630000,-7.994232177734375,-1.1920928955078125e-07,3.5097675323486333,125999,126000,-40389.88181446,100.0,-8049.76904296875,1260260.875
1254,502,0.0007,630500,-8.002923965454103,-1.1920928955078125e-07,3.520519256591797,126099,126100,-40340.37975116,100.0,-7696.43701171875,1080409.0
1255,502,0.0007,631000,-7.990548610687256,0.0,3.505922794342041,126199,126200,-40379.732128289994,100.0,-6270.88134765625,855531.625
1256,502,0.0007,631500,-7.968739509582519,0.0,3.4789750576019287,126299,126300,-40368.129496509995,100.0,-6728.85302734375,1003963.625
1257,502,0.0007,632000,-7.983480930328369,0.0,3.4931621551513667,126399,126400,-40351.80524917,100.0,-7064.73046875,957009.4375
1258,502,0.0007,632500,-7.992323398590088,0.0,3.5043637752532963,126499,126500,-40378.00185167,100.0,-6043.82763671875,842082.625
1259,502,0.0007,633000,-8.005782127380371,0.0,3.517507076263428,126599,126600,-40364.40865247,100.0,-8378.5185546875,1169547.0
1260,502,0.0007,633500,-8.017898559570312,-1.1920928955078125e-07,3.5303351879119877,126699,126700,-40384.646264150004,100.0,-8131.52490234375,1194374.625
1261,502,0.0007,634000,-8.019644737243652,0.0,3.527268171310425,126799,126800,-40392.67243133,100.0,-8554.9501953125,928563.5
1262,502,0.0007,634500,-8.035353660583496,-1.1920928955078125e-07,3.5514621734619136,126899,126900,-40371.884361540004,100.0,-7176.9931640625,1021124.125
1263,502,0.0007,635000,-8.055389404296875,0.0,3.5747971534729004,126999,127000,-40339.99121969,100.0,-8143.875,1049733.0
1264,502,0.0007,635500,-8.069027900695799,0.0,3.5925254821777344,127099,127100,-40360.97675516,100.0,-8006.00537109375,1138214.5
1265,502,0.0007,636000,-8.07147216796875,0.0,3.593204498291016,127199,127200,-40345.655609589994,100.0,-8150.9501953125,895368.0
1266,502,0.0007,636500,-8.084360122680664,0.0,3.613643169403076,127299,127300,-40335.63921208,100.0,-8585.8408203125,1164085.375
1267,502,0.0007,637000,-8.077156066894531,0.0,3.605754375457764,127399,127400,-40347.13517125,100.0,-7416.14013671875,1101556.375
1268,502,0.0007,637500,-8.075649261474611,0.0,3.6018712520599365,127499,127500,-40371.04154733,100.0,-7506.39404296875,1047585.6875
1269,502,0.0007,638000,-8.087030410766603,0.0,3.615142345428467,127599,127600,-40370.98505296,100.0,-7311.45654296875,940317.3125
1270,502,0.0007,638500,-8.070457458496094,0.0,3.5946102142333984,127699,127700,-40367.63314461,100.0,-8397.220703125,1253356.25
1271,502,0.0007,639000,-8.065243721008299,-1.1920928955078125e-07,3.5901925563812256,127799,127800,-40337.737450770015,100.0,-7073.27880859375,1059234.875
1272,502,0.0007,639500,-8.038809776306152,0.0,3.5560519695281982,127899,127900,-40373.58185606002,100.0,-6485.78662109375,880562.625
1273,502,0.0007,640000,-8.027904510498049,0.0,3.5458505153656006,127999,128000,-40383.15329625001,100.0,-5072.28857421875,631157.1875
1274,502,0.0007,640500,-8.013869285583496,5.960464477539063e-08,3.529425382614136,128099,128100,-40415.77097392,100.0,-7272.06201171875,1154009.0
1275,502,0.0007,641000,-8.019763946533201,0.0,3.5373010635375977,128199,128200,-40384.399913019995,100.0,-6088.4375,764727.75
1276,502,0.0007,641500,-8.014808654785156,0.0,3.5310237407684326,128299,128300,-40400.04311364,100.0,-7112.5859375,1018453.625
1277,502,0.0007,642000,-8.025222778320312,0.0,3.5444374084472656,128399,128400,-40385.77688023,100.0,-7376.76904296875,1068470.0
1278,502,0.0007,642500,-8.044448852539062,0.0,3.5680034160614014,128499,128500,-40390.648530690014,100.0,-6639.98291015625,901620.0
1279,502,0.0007,643000,-8.046379089355469,0.0,3.5692844390869136,128599,128600,-40384.59916301,100.0,-8682.2333984375,1180430.875
1280,502,0.0007,643500,-8.032924652099611,0.0,3.55383563041687,128699,128700,-40400.11825161,100.0,-6710.57958984375,949412.9375
1281,502,0.0007,644000,-8.019732475280763,0.0,3.5326967239379883,128799,128800,-40437.63323831,100.0,-7876.83203125,1053044.5
1282,502,0.0007,644500,-8.027339935302733,0.0,3.539516925811768,128899,128900,-40441.253779080005,100.0,-8971.9287109375,1281423.75
1283,502,0.0007,645000,-8.033367156982424,0.0,3.5495643615722656,128999,129000,-40485.33272276,100.0,-5414.560546875,770431.3125
1284,502,0.0007,645500,-8.012701988220215,5.960464477539063e-08,3.523118019104004,129099,129100,-40486.575973650004,100.0,-7566.34521484375,1002909.625
1285,502,0.0007,646000,-8.014001846313478,0.0,3.528356075286865,129199,129200,-40550.40029641,100.0,-7007.61083984375,995323.1875
1286,502,0.0007,646500,-8.018962860107424,0.0,3.5265903472900386,129299,129300,-40584.55638018,100.0,-9432.7861328125,1145692.75
1287,502,0.0007,647000,-8.028876304626465,0.0,3.5426900386810303,129399,129400,-40605.38414517,100.0,-6863.22802734375,1075880.875
1288,502,0.0007,647500,-8.017009735107424,5.960464477539063e-08,3.5296902656555176,129499,129500,-40625.908133710014,100.0,-7678.43212890625,1197549.375
1289,502,0.0007,648000,-8.020633697509767,0.0,3.5305094718933105,129599,129600,-40657.71508835,100.0,-6683.67529296875,748351.3125
1290,502,0.0007,648500,-8.021455764770508,0.0,3.532377004623413,129699,129700,-40696.42691849,100.0,-5927.25634765625,839579.0
1291,502,0.0007,649000,-8.013347625732424,0.0,3.5183558464050293,129799,129800,-40750.22881316,100.0,-7766.68212890625,1030544.8125
1292,502,0.0007,649500,-7.995976448059082,-1.1920928955078125e-07,3.497243404388428,129899,129900,-40780.32612084,100.0,-8282.3671875,1278388.25
1293,502,0.0007,650000,-7.992604255676269,0.0,3.49465274810791,129999,130000,-40851.73687974,100.0,-7427.30419921875,1045728.3125
1294,502,0.0007,650500,-7.986489772796631,0.0,3.4893569946289062,130099,130100,-40893.09491969999,100.0,-7021.47607421875,1060045.625
1295,502,0.0007,651000,-7.972549438476562,0.0,3.472599506378174,130199,130200,-40988.044670879994,100.0,-7227.26904296875,1143104.125
1296,502,0.0007,651500,-7.970358371734619,-1.1920928955078125e-07,3.4713172912597656,130299,130300,-41063.34942423998,100.0,-7515.78125,1143517.875
1297,502,0.0007,652000,-7.973618984222412,0.0,3.474379062652588,130399,130400,-41162.47557192,100.0,-6883.6650390625,1013213.8125
1298,502,0.0007,652500,-7.98974084854126,0.0,3.494145154953003,130499,130500,-41239.31408142,100.0,-7272.28515625,1215326.375
1299,502,0.0007,653000,-8.00548267364502,0.0,3.513066291809082,130599,130600,-41313.12785483,100.0,-6954.1171875,1006066.625
1300,502,0.0007,653500,-7.99886417388916,-1.1920928955078125e-07,3.50757384300232,130699,130700,-41386.542964900014,100.0,-6891.22900390625,1101521.75
1301,502,0.0007,654000,-8.011520385742188,0.0,3.52091383934021,130799,130800,-41456.85657876,100.0,-7168.19140625,1251436.125
1302,502,0.0007,654500,-8.010062217712402,0.0,3.51580810546875,130899,130900,-41559.12507448,100.0,-6758.90771484375,870957.1875
1303,502,0.0007,655000,-7.998329162597656,0.0,3.501479148864746,130999,131000,-41649.34557153,100.0,-7563.54443359375,1155098.375
1304,502,0.0007,655500,-8.010723114013674,5.960464477539063e-08,3.5153074264526367,131099,131100,-41713.34880627001,100.0,-7822.63232421875,1093854.125
1305,502,0.0007,656000,-8.004122734069824,0.0,3.511507749557495,131199,131200,-41755.37563336002,100.0,-6768.12353515625,1118494.0
1306,502,0.0007,656500,-8.000785827636719,0.0,3.502194881439209,131299,131300,-41817.24217879,100.0,-9311.158203125,1274169.125
1307,502,0.0007,657000,-8.017541885375978,0.0,3.5243544578552246,131399,131400,-41888.62907926001,100.0,-7611.89208984375,1259690.625
1308,502,0.0007,657500,-8.02601146697998,0.0,3.5316734313964844,131499,131500,-41966.91056517,100.0,-8157.65771484375,1149659.0
1309,502,0.0007,658000,-8.031074523925781,0.0,3.539475202560425,131599,131600,-42030.15657018,100.0,-7519.2783203125,1225383.25
1310,502,0.0007,658500,-8.020549774169924,0.0,3.526118755340576,131699,131700,-42091.01286718001,100.0,-7279.05810546875,1094299.25
1311,502,0.0007,659000,-8.016092300415039,0.0,3.5211484432220463,131799,131800,-42128.57383122001,100.0,-7675.28515625,1219543.875
1312,502,0.0007,659500,-8.010936737060549,5.960464477539063e-08,3.517110586166382,131899,131900,-42150.52617559,100.0,-6797.203125,1099873.875
1313,502,0.0007,660000,-8.023587226867676,0.0,3.5261359214782715,131999,132000,-42139.49285308,100.0,-7946.4140625,957523.4375
1314,502,0.0007,660500,-8.024402618408201,0.0,3.530815839767456,132099,132100,-42151.01702912,100.0,-7079.3955078125,1116051.625
1315,502,0.0007,661000,-8.023820877075195,0.0,3.5304763317108154,132199,132200,-42140.79407891,100.0,-7086.2666015625,1011614.6875
1316,502,0.0007,661500,-8.045822143554688,0.0,3.5578792095184326,132299,132300,-42135.65654205,100.0,-7026.52978515625,1044656.8125
1317,502,0.0007,662000,-8.067209243774414,-1.1920928955078125e-07,3.5853679180145264,132399,132400,-42125.58719622,100.0,-6750.8408203125,1162217.5
1318,502,0.0007,662500,-8.085132598876951,-1.1920928955078125e-07,3.603919506072998,132499,132500,-42140.03502414,100.0,-7782.50537109375,1270553.625
1319,502,0.0007,663000,-8.095821380615233,0.0,3.614679336547852,132599,132600,-42144.78090117,100.0,-5925.12646484375,645247.4375
1320,502,0.0007,663500,-8.080740928649902,0.0,3.5992350578308105,132699,132700,-42115.90704995,100.0,-7379.9609375,941860.8125
1321,502,0.0007,664000,-8.084342002868652,0.0,3.602264881134033,132799,132800,-42054.78985876,100.0,-5444.2392578125,578504.375
1322,502,0.0007,664500,-8.108725547790527,0.0,3.6348905563354488,132899,132900,-42022.367425069984,100.0,-6955.47216796875,1114129.875
1323,502,0.0007,665000,-8.115671157836914,0.0,3.64284610748291,132999,133000,-41960.24721026,100.0,-6821.6875,866265.8125
1324,502,0.0007,665500,-8.105518341064451,0.0,3.631758451461792,133099,133100,-41944.5332658,100.0,-6754.96826171875,1027677.1875
1325,502,0.0007,666000,-8.126129150390625,0.0,3.65587306022644,133199,133200,-41895.27669692,100.0,-7224.75,1001556.125
1326,502,0.0007,666500,-8.121536254882812,0.0,3.6483969688415527,133299,133300,-41869.09357058,100.0,-7001.73779296875,1048846.25
1327,502,0.0007,667000,-8.134146690368652,0.0,3.663116455078125,133399,133400,-41839.33201832001,100.0,-7802.1650390625,1144408.375
1328,502,0.0007,667500,-8.148128509521483,0.0,3.678200721740722,133499,133500,-41796.55037477,100.0,-8729.58203125,1200130.875
1329,502,0.0007,668000,-8.144701957702638,1.1920928955078125e-07,3.6707706451416016,133599,133600,-41755.48507802,100.0,-8450.0029296875,943452.1875
1330,502,0.0007,668500,-8.129462242126465,0.0,3.652010679244995,133699,133700,-41701.46985123,100.0,-7711.39990234375,810590.375
1331,502,0.0007,669000,-8.132206916809082,0.0,3.658096075057984,133799,133800,-41663.59154245,100.0,-7534.9501953125,1020321.0
1332,502,0.0007,669500,-8.137125015258789,5.960464477539063e-08,3.665939092636109,133899,133900,-41627.08761438,100.0,-8163.80810546875,1266340.375
1333,502,0.0007,670000,-8.13508129119873,0.0,3.66057014465332,133999,134000,-41637.97695974,100.0,-8264.65625,1130462.375
1334,502,0.0007,670500,-8.148538589477539,0.0,3.675637245178223,134099,134100,-41613.05679231,100.0,-8379.5576171875,1234902.875
1335,502,0.0007,671000,-8.140628814697267,0.0,3.667048215866089,134199,134200,-41615.72221523,100.0,-7551.88427734375,1152104.375
1336,502,0.0007,671500,-8.151745796203612,0.0,3.6832237243652335,134299,134300,-41578.31582827002,100.0,-7531.81982421875,1054304.0
1337,502,0.0007,672000,-8.156859397888184,0.0,3.688738822937012,134399,134400,-41570.916912230015,100.0,-7596.50927734375,1048690.875
1338,502,0.0007,672500,-8.156325340270996,1.1920928955078125e-07,3.687373638153076,134499,134500,-41535.23621378,100.0,-7296.6142578125,1103320.0
1339,502,0.0007,673000,-8.165378570556639,1.1920928955078125e-07,3.698664665222168,134599,134600,-41500.58070511001,100.0,-7506.07373046875,1004224.8125
1340,502,0.0007,673500,-8.171718597412111,5.960464477539063e-08,3.706859588623047,134699,134700,-41483.41954135999,100.0,-5460.0439453125,760517.125
1341,502,0.0007,674000,-8.163161277770996,0.0,3.696363925933838,134799,134800,-41496.44422876,100.0,-7450.0078125,1108625.25
1342,502,0.0007,674500,-8.149972915649414,0.0,3.67813491821289,134899,134900,-41474.16881771,100.0,-6229.7314453125,768827.25
1343,502,0.0007,675000,-8.129518508911133,0.0,3.6558837890625,134999,135000,-41467.76816757,100.0,-6457.1162109375,982697.1875
1344,502,0.0007,675500,-8.129745483398438,5.960464477539063e-08,3.6536223888397217,135099,135100,-41441.736254140014,100.0,-8008.88818359375,1197304.875
1345,502,0.0007,676000,-8.115571975708008,0.0,3.638315916061402,135199,135200,-41456.43913466,100.0,-5862.22119140625,837330.6875
1346,502,0.0007,676500,-8.106462478637695,5.960464477539063e-08,3.627052307128906,135299,135300,-41421.55234416,100.0,-7644.27490234375,1185247.375
1347,502,0.0007,677000,-8.108766555786133,0.0,3.6268229484558105,135399,135400,-41402.41077962,100.0,-8287.3232421875,1077398.0
1348,502,0.0007,677500,-8.110597610473633,0.0,3.6319518089294434,135499,135500,-41420.41157824,100.0,-7865.359375,1261533.375
1349,502,0.0007,678000,-8.115350723266603,0.0,3.639025449752808,135599,135600,-41413.12603417,100.0,-7549.0673828125,1074392.75
1350,502,0.0007,678500,-8.105224609375,0.0,3.6248569488525386,135699,135700,-41424.18552292998,100.0,-8958.9921875,1118748.375
1351,502,0.0007,679000,-8.102794647216799,0.0,3.6259961128234863,135799,135800,-41440.78975679,100.0,-7990.35009765625,1114312.625
1352,502,0.0007,679500,-8.106221199035645,5.960464477539063e-08,3.628536939620972,135899,135900,-41486.34217544,100.0,-8610.2099609375,1208460.0
1353,502,0.0007,680000,-8.114981651306152,0.0,3.639902830123901,135999,136000,-41470.02862496,100.0,-7457.56201171875,1194004.125
1354,502,0.0007,680500,-8.11557674407959,0.0,3.6403598785400386,136099,136100,-41467.3095022,100.0,-6934.5244140625,918072.1875
1355,502,0.0007,681000,-8.135878562927246,5.960464477539063e-08,3.6649670600891113,136199,136200,-41423.55161566,100.0,-6976.6533203125,853677.6875
1356,502,0.0007,681500,-8.12468147277832,1.7881393432617188e-07,3.6487679481506343,136299,136300,-41444.11470178,100.0,-7300.70458984375,915733.0
1357,502,0.0007,682000,-8.119663238525389,0.0,3.6405961513519287,136399,136400,-41439.44730121,100.0,-9100.578125,1257523.375
1358,502,0.0007,682500,-8.09776496887207,0.0,3.6169261932373047,136499,136500,-41414.22264767,100.0,-7056.25634765625,920284.6875
1359,502,0.0007,683000,-8.083681106567383,0.0,3.5990540981292725,136599,136600,-41419.6246542,100.0,-7236.8369140625,1009617.9375
1360,502,0.0007,683500,-8.078468322753906,0.0,3.5932385921478267,136699,136700,-41383.884801229986,100.0,-6979.03369140625,968188.4375
1361,502,0.0007,684000,-8.07382869720459,0.0,3.5872876644134517,136799,136800,-41367.03353783,100.0,-5729.7568359375,754918.375
1362,502,0.0007,684500,-8.075790405273438,0.0,3.588551521301269,136899,136900,-41364.53486098001,100.0,-7696.94384765625,1132955.375
1363,502,0.0007,685000,-8.06882381439209,0.0,3.57999849319458,136999,137000,-41364.45876992,100.0,-7810.078125,1209860.25
1364,502,0.0007,685500,-8.073078155517576,0.0,3.5847835540771484,137099,137100,-41323.21069462,100.0,-7150.5673828125,942307.8125
1365,502,0.0007,686000,-8.086270332336426,0.0,3.600950002670288,137199,137200,-41276.63858785,100.0,-7022.5439453125,837306.3125
1366,502,0.0007,686500,-8.090598106384277,0.0,3.61226224899292,137299,137300,-41242.5529215,100.0,-6862.2861328125,1107692.375
1367,502,0.0007,687000,-8.094866752624513,0.0,3.615379810333252,137399,137400,-41227.35182997,100.0,-6753.3916015625,934722.5
1368,502,0.0007,687500,-8.091167449951174,1.1920928955078125e-07,3.61035680770874,137499,137500,-41187.42078289,100.0,-7266.85546875,906534.8125
1369,502,0.0007,688000,-8.096110343933105,0.0,3.619815587997437,137599,137600,-41157.155156199995,100.0,-6613.44140625,1107681.375
1370,502,0.0007,688500,-8.089598655700684,5.960464477539063e-08,3.609694004058838,137699,137700,-41126.55509625,100.0,-7142.48193359375,1016549.6875
1371,502,0.0007,689000,-8.101922988891603,5.960464477539063e-08,3.623344421386719,137799,137800,-41108.97147678,100.0,-7336.45166015625,1077759.875
1372,502,0.0007,689500,-8.090842247009277,0.0,3.6107699871063232,137899,137900,-41049.32969725,100.0,-6713.61279296875,907519.3125
1373,502,0.0007,690000,-8.09467601776123,0.0,3.613024473190308,137999,138000,-41013.041361100004,100.0,-6986.0390625,707504.1875
1374,502,0.0007,690500,-8.121158599853517,0.0,3.645729780197144,138099,138100,-41026.88684945999,100.0,-8693.3974609375,1180079.375
1375,502,0.0007,691000,-8.11929988861084,0.0,3.643525123596192,138199,138200,-41038.73826629,100.0,-7841.0634765625,1091376.0
1376,502,0.0007,691500,-8.114867210388184,0.0,3.640549421310425,138299,138300,-41011.21518487,100.0,-6994.0556640625,1047314.0
1377,502,0.0007,692000,-8.12562084197998,0.0,3.649495840072632,138399,138400,-40987.72865546,100.0,-8236.6123046875,1032680.0
1378,502,0.0007,692500,-8.128048896789549,0.0,3.659076690673828,138499,138500,-41007.79212255,100.0,-6550.548828125,963110.4375
1379,502,0.0007,693000,-8.117819786071777,0.0,3.645192623138428,138599,138600,-40990.30291541,100.0,-6104.9921875,799728.4375
1380,502,0.0007,693500,-8.115627288818361,0.0,3.640203475952149,138699,138700,-41004.76920742,100.0,-7647.8876953125,946692.1875
1381,502,0.0007,694000,-8.121951103210451,0.0,3.656074047088623,138799,138800,-41039.58322777002,100.0,-7084.19677734375,1069725.375
1382,502,0.0007,694500,-8.117799758911133,-1.1920928955078125e-07,3.644378185272217,138899,138900,-41080.6951625,100.0,-9041.7822265625,1064955.0
1383,502,0.0007,695000,-8.104170799255371,5.960464477539063e-08,3.630661725997925,138999,139000,-41105.02562117,100.0,-7315.4384765625,1154950.75
1384,502,0.0007,695500,-8.115275382995605,0.0,3.6408824920654297,139099,139100,-41144.980717900005,100.0,-6611.02490234375,707864.4375
1385,502,0.0007,696000,-8.121616363525389,0.0,3.645631313323975,139199,139200,-41193.21781638,100.0,-9029.5029296875,1250462.625
1386,502,0.0007,696500,-8.133120536804201,0.0,3.6638066768646236,139299,139300,-41256.05769081001,100.0,-7722.70166015625,1050835.0
1387,502,0.0007,697000,-8.122941970825195,0.0,3.654605388641357,139399,139400,-41296.84204542,100.0,-7493.24365234375,1164002.5
1388,502,0.0007,697500,-8.114311218261719,0.0,3.643769025802612,139499,139500,-41311.19957941,100.0,-6611.0517578125,961899.4375
1389,502,0.0007,698000,-8.126581192016603,-1.1920928955078125e-07,3.6573772430419917,139599,139600,-41367.613346890015,100.0,-7071.34619140625,999633.8125
1390,502,0.0007,698500,-8.12998104095459,0.0,3.656707763671875,139699,139700,-41403.64978879,100.0,-8424.6533203125,1215584.5
1391,502,0.0007,699000,-8.152800559997559,0.0,3.6876342296600337,139799,139800,-41431.47093719,100.0,-7041.39990234375,1162363.625
1392,502,0.0007,699500,-8.157739639282228,0.0,3.6892364025115967,139899,139900,-41486.27443897,100.0,-7618.73193359375,942811.6875
1393,502,0.0007,700000,-8.15628719329834,-1.1920928955078125e-07,3.685276746749878,139999,140000,-41525.84413618,100.0,-9132.0029296875,1248074.0
1394,502,0.0007,700500,-8.159695625305176,0.0,3.69263219833374,140099,140100,-41540.88782848,100.0,-7310.38818359375,912231.8125
1395,502,0.0007,701000,-8.154304504394531,0.0,3.688652515411377,140199,140200,-41569.85119989,100.0,-7371.07958984375,1135107.5
1396,502,0.0007,701500,-8.151496887207031,0.0,3.6822528839111333,140299,140300,-41624.55555429,100.0,-7573.484375,986768.0
1397,502,0.0007,702000,-8.142742156982424,0.0,3.673628330230713,140399,140400,-41680.65609511,100.0,-7668.4375,1219207.625
1398,502,0.0007,702500,-8.154397964477539,0.0,3.688345670700073,140499,140500,-41725.606842180016,100.0,-7565.3330078125,1098700.375
1399,502,0.0007,703000,-8.163084983825684,0.0,3.6983613967895512,140599,140600,-41742.7816855,100.0,-8274.8076171875,1246282.625
1400,502,0.0007,703500,-8.16974925994873,0.0,3.70593786239624,140699,140700,-41797.53401391,100.0,-8629.3701171875,1245983.375
1401,502,0.0007,704000,-8.1541748046875,0.0,3.687646389007568,140799,140800,-41811.19389805,100.0,-7507.71875,1126257.125
1402,502,0.0007,704500,-8.171263694763184,0.0,3.709384441375733,140899,140900,-41839.37531039,100.0,-6806.12744140625,1001099.0
1403,502,0.0007,705000,-8.189352989196777,0.0,3.731532573699951,140999,141000,-41859.49222261,100.0,-7195.56982421875,1066185.375
1404,502,0.0007,705500,-8.196588516235353,5.960464477539063e-08,3.7400641441345215,141099,141100,-41912.53569822,100.0,-7243.69482421875,924561.4375
1405,502,0.0007,706000,-8.177840232849121,0.0,3.7227160930633545,141199,141200,-41947.49400537,100.0,-6413.30859375,842079.3125
1406,502,0.0007,706500,-8.183488845825195,0.0,3.725631475448608,141299,141300,-41984.408448389986,100.0,-8884.8505859375,1194290.25
1407,502,0.0007,707000,-8.179315567016603,0.0,3.720528364181519,141399,141400,-42013.25851153,100.0,-7596.5234375,909100.6875
1408,502,0.0007,707500,-8.190648078918457,-1.1920928955078125e-07,3.7338378429412837,141499,141500,-42041.23524467,100.0,-8701.611328125,1135408.875
1409,502,0.0007,708000,-8.171104431152344,0.0,3.713744640350342,141599,141600,-42061.81491933,100.0,-7472.19677734375,1024128.5
1410,502,0.0007,708500,-8.157665252685549,-1.1920928955078125e-07,3.699286937713623,141699,141700,-42084.3580334,100.0,-7041.22265625,1015109.625
1411,502,0.0007,709000,-8.149985313415527,-1.1920928955078125e-07,3.692449331283569,141799,141800,-42105.34060549,100.0,-6732.9423828125,948633.625
1412,502,0.0007,709500,-8.143943786621094,0.0,3.6857481002807617,141899,141900,-42112.57883726,100.0,-6852.02490234375,810619.5
1413,502,0.0007,710000,-8.152706146240233,0.0,3.6964573860168457,141999,142000,-42149.22615341,100.0,-6362.90673828125,869042.625
1414,502,0.0007,710500,-8.146209716796875,0.0,3.6849923133850098,142099,142100,-42183.15567347,100.0,-7835.9072265625,1003420.3125
1415,502,0.0007,711000,-8.145547866821289,0.0,3.6874375343322754,142199,142200,-42192.584524380014,100.0,-6544.8525390625,908105.8125
1416,502,0.0007,711500,-8.151576995849611,5.960464477539063e-08,3.6884245872497563,142299,142300,-42186.40963137,100.0,-8577.5380859375,1105565.0
1417,502,0.0007,712000,-8.158105850219728,0.0,3.695234298706055,142399,142400,-42171.816117300004,100.0,-7709.36865234375,1095591.875
1418,502,0.0007,712500,-8.139842987060549,0.0,3.668785095214844,142499,142500,-42164.76765133,100.0,-8611.4765625,1240624.25
1419,502,0.0007,713000,-8.153350830078125,-1.1920928955078125e-07,3.689016103744507,142599,142600,-42189.89600337001,100.0,-6664.71337890625,1022025.9375
1420,502,0.0007,713500,-8.153955459594728,1.7881393432617188e-07,3.686869382858277,142699,142700,-42183.69955862,100.0,-7414.96337890625,1139291.5
1421,502,0.0007,714000,-8.148787498474121,0.0,3.679404020309448,142799,142800,-42195.580309399986,100.0,-7555.5048828125,1086570.125
1422,502,0.0007,714500,-8.15915584564209,0.0,3.6876258850097656,142899,142900,-42188.15654611,100.0,-8288.064453125,1003568.625
1423,502,0.0007,715000,-8.166684150695799,0.0,3.6969592571258554,142999,143000,-42196.14472674,100.0,-7302.5234375,945229.6875
1424,502,0.0007,715500,-8.181863784790039,0.0,3.718541622161865,143099,143100,-42203.25304184,100.0,-7163.2265625,936567.8125
1425,502,0.0007,716000,-8.167957305908201,-1.1920928955078125e-07,3.6994950771331783,143199,143200,-42198.75059899,100.0,-7883.328125,950360.5
1426,502,0.0007,716500,-8.15850830078125,0.0,3.691401958465576,143299,143300,-42168.51340744001,100.0,-6038.00537109375,686492.6875
1427,502,0.0007,717000,-8.168463706970215,0.0,3.7018191814422607,143399,143400,-42159.23661206,100.0,-7739.92041015625,1118288.875
1428,502,0.0007,717500,-8.157096862792969,-1.1920928955078125e-07,3.6865859031677246,143499,143500,-42147.85164927,100.0,-8194.5498046875,1237652.5
1429,502,0.0007,718000,-8.161064147949219,0.0,3.691455364227295,143599,143600,-42139.05122559,100.0,-8483.978515625,1237358.625
1430,502,0.0007,718500,-8.159146308898926,0.0,3.6912975311279297,143699,143700,-42131.47540026,100.0,-7376.4697265625,1110883.0
1431,502,0.0007,719000,-8.155684471130371,-1.1920928955078125e-07,3.6804680824279785,143799,143800,-42105.42140070001,100.0,-8968.4443359375,1080752.75
1432,502,0.0007,719500,-8.167843818664549,0.0,3.697420597076416,143899,143900,-42070.97317426,100.0,-6994.61572265625,943964.625
1433,502,0.0007,720000,-8.16873836517334,0.0,3.6983733177185063,143999,144000,-42087.99195117,100.0,-7986.9853515625,1184312.375
1434,502,0.0007,720500,-8.148445129394531,0.0,3.674775123596192,144099,144100,-42057.69264288,100.0,-8467.0224609375,1235871.25
1435,502,0.0007,721000,-8.155246734619139,0.0,3.6867275238037114,144199,144200,-42036.28749852,100.0,-7342.15185546875,1188100.125
1436,502,0.0007,721500,-8.14836311340332,-1.1920928955078125e-07,3.670233249664306,144299,144300,-42024.27895162,100.0,-9512.306640625,1048321.625
1437,502,0.0007,722000,-8.108888626098633,0.0,3.626377820968628,144399,144400,-42005.98728361,100.0,-5253.3349609375,548375.1875
1438,502,0.0007,722500,-8.104679107666017,0.0,3.624241590499878,144499,144500,-41977.95428218,100.0,-7016.38916015625,1093245.75
1439,502,0.0007,723000,-8.106717109680176,0.0,3.624404430389404,144599,144600,-41941.47029497,100.0,-8086.88037109375,1234395.25
1440,502,0.0007,723500,-8.133147239685059,0.0,3.657343626022339,144699,144700,-41923.02595748,100.0,-7036.05615234375,1020102.4375
1441,502,0.0007,724000,-8.145010948181152,0.0,3.6743755340576167,144799,144800,-41912.111970020014,100.0,-7738.76806640625,1233799.0
1442,502,0.0007,724500,-8.132925987243652,0.0,3.6608061790466313,144899,144900,-41873.41154304,100.0,-6795.0205078125,988760.9375
1443,502,0.0007,725000,-8.140561103820799,0.0,3.6677050590515137,144999,145000,-41853.100824030014,100.0,-8048.83544921875,1040484.9375
