train/policy_loss,time/time_elapsed,time/fps,train/std,time/iterations,time/total_timesteps,train/value_loss,rollout/ep_rew_mean,rollout/ep_len_mean,train/explained_variance,train/entropy_loss,train/learning_rate,train/n_updates
0.04266255721449852,2598,505,0.7592334747314453,262600,1313000,0.0005666166543960571,-172.0,1.0,nan,-1.8913440704345703,0.0007,262599
0.022062169387936592,2599,505,0.753975510597229,262700,1313500,0.00020137522369623184,-172.0,1.0,nan,-1.8761705160140991,0.0007,262699
-0.021404722705483437,2600,505,0.7497884035110474,262800,1314000,0.0002356329932808876,-172.05868456,1.0,nan,-1.8651100397109985,0.0007,262799
0.023423289880156517,2601,505,0.7544388771057129,262900,1314500,0.00025377050042152405,-172.0,1.0,nan,-1.8685451745986938,0.0007,262899
-0.018391340970993042,2602,505,0.7504861354827881,263000,1315000,8.726236410439014e-05,-172.0,1.0,nan,-1.8527263402938843,0.0007,262999
-0.060586001724004745,2603,505,0.7494456768035889,263100,1315500,0.0014549588086083531,-172.01728901,1.0,nan,-1.8468140363693237,0.0007,263099
-0.02916826121509075,2604,505,0.754520833492279,263200,1316000,0.000427482882514596,-172.0,1.0,nan,-1.8473128080368042,0.0007,263199
0.10250826179981232,2605,505,0.7550328969955444,263300,1316500,0.003316224319860339,-172.0,1.0,nan,-1.846512794494629,0.0007,263299
-0.029500162228941917,2606,505,0.755683422088623,263400,1317000,0.0002432831097394228,-172.0,1.0,nan,-1.8487434387207031,0.0007,263399
-0.0494978129863739,2607,505,0.7570517063140869,263500,1317500,0.000449981598649174,-172.0,1.0,nan,-1.8569297790527344,0.0007,263499
0.05428050085902214,2608,505,0.7591983079910278,263600,1318000,0.0003718749212566763,-172.0,1.0,nan,-1.8586257696151733,0.0007,263599
0.024145154282450676,2609,505,0.7565537095069885,263700,1318500,0.00011763461225200444,-172.0,1.0,nan,-1.857198715209961,0.0007,263699
0.012912324629724026,2610,505,0.7588154077529907,263800,1319000,7.406249642372131e-05,-172.0,1.0,nan,-1.8553917407989502,0.0007,263799
0.07549989223480225,2611,505,0.7535684704780579,263900,1319500,0.0009566379594616592,-172.0,1.0,nan,-1.8413223028182983,0.0007,263899
-0.04030024632811546,2612,505,0.7521214485168457,264000,1320000,0.0002151135413441807,-172.0,1.0,nan,-1.8429338932037354,0.0007,263999
-0.0095865149050951,2613,505,0.7475062608718872,264100,1320500,4.0603335946798325e-05,-172.0,1.0,nan,-1.8242889642715454,0.0007,264099
-0.02798919379711151,2614,505,0.7518772482872009,264200,1321000,0.0002874912752304226,-172.0,1.0,nan,-1.8253309726715088,0.0007,264199
0.04081317409873009,2615,505,0.7553097605705261,264300,1321500,0.00036089331842958927,-172.0,1.0,nan,-1.8269847631454468,0.0007,264299
0.02596927247941494,2616,505,0.753976047039032,264400,1322000,0.0004688187036663294,-172.0,1.0,nan,-1.8284772634506226,0.0007,264399
-0.05304283648729324,2617,505,0.7548456192016602,264500,1322500,0.0005878789816051722,-172.0,1.0,nan,-1.824897050857544,0.0007,264499
-0.05140130594372749,2618,505,0.7595430612564087,264600,1323000,0.0009063465404324234,-172.0,1.0,nan,-1.8304458856582642,0.0007,264599
-0.02448570355772972,2619,505,0.7619348764419556,264700,1323500,0.00020757173479069024,-172.0,1.0,nan,-1.8313461542129517,0.0007,264699
-0.048303812742233276,2620,505,0.7648741006851196,264800,1324000,0.0008708694949746132,-172.0,1.0,nan,-1.8451470136642456,0.0007,264799
-0.05250478535890579,2621,505,0.7690370678901672,264900,1324500,0.0006896073464304209,-172.0,1.0,nan,-1.8511440753936768,0.0007,264899
-0.05127233266830444,2622,505,0.7764816880226135,265000,1325000,0.0005224728956818581,-172.0,1.0,nan,-1.8671907186508179,0.0007,264999
-0.04049840569496155,2623,505,0.7831131219863892,265100,1325500,0.0006400430575013161,-172.0,1.0,nan,-1.879855751991272,0.0007,265099
-0.049778301268815994,2624,505,0.7826882600784302,265200,1326000,0.000928530644159764,-172.0,1.0,nan,-1.8728431463241577,0.0007,265199
-0.036408521234989166,2625,505,0.7766808867454529,265300,1326500,0.0005625560879707336,-172.0,1.0,nan,-1.8714962005615234,0.0007,265299
-0.019744588062167168,2626,505,0.7738227248191833,265400,1327000,0.00014318381727207452,-172.0,1.0,nan,-1.8662079572677612,0.0007,265399
-0.059264618903398514,2627,505,0.7753070592880249,265500,1327500,0.0005224728956818581,-172.0,1.0,nan,-1.869696855545044,0.0007,265499
-0.049496691673994064,2628,505,0.7781082391738892,265600,1328000,0.0005893597844988108,-172.0,1.0,nan,-1.8684364557266235,0.0007,265599
-0.04726641997694969,2629,505,0.780131995677948,265700,1328500,0.000605020672082901,-172.0,1.0,nan,-1.8670676946640015,0.0007,265699
0.045124564319849014,2630,505,0.7799778580665588,265800,1329000,0.0005543346051126719,-172.0,1.0,nan,-1.8603473901748657,0.0007,265799
0.03827321156859398,2631,505,0.7726348042488098,265900,1329500,0.0009947663638740778,-172.0,1.0,nan,-1.8434079885482788,0.0007,265899
0.04646292328834534,2632,505,0.7695480585098267,266000,1330000,0.0008414035546593368,-172.0,1.0,nan,-1.827633261680603,0.0007,265999
0.023127324879169464,2633,505,0.7702791094779968,266100,1330500,0.00023469701409339905,-172.0,1.0,nan,-1.8197309970855713,0.0007,266099
0.022917721420526505,2634,505,0.7759652733802795,266200,1331000,0.00015351548790931702,-172.0,1.0,nan,-1.8227239847183228,0.0007,266199
-0.08245379477739334,2635,505,0.77377849817276,266300,1331500,0.0012978727463632822,-172.0,1.0,nan,-1.8137277364730835,0.0007,266299
-0.03379390016198158,2636,505,0.7824873924255371,266400,1332000,0.0002177173737436533,-172.0,1.0,nan,-1.8374818563461304,0.0007,266399
-0.05462489277124405,2637,505,0.7811651229858398,266500,1332500,0.0016192961484193802,-172.0,1.0,nan,-1.8304790258407593,0.0007,266499
-0.0834922045469284,2638,505,0.7858813405036926,266600,1333000,0.0008570559439249337,-172.0,1.0,nan,-1.8471049070358276,0.0007,266599
-0.035769570618867874,2639,505,0.7842671871185303,266700,1333500,0.0006237801280803978,-172.0,1.0,nan,-1.8458527326583862,0.0007,266699
-0.044776495546102524,2640,505,0.7887317538261414,266800,1334000,0.0005294717848300934,-172.0,1.0,nan,-1.8627827167510986,0.0007,266799
-0.0702773779630661,2641,505,0.7836160659790039,266900,1334500,0.0007994493353180587,-172.0,1.0,nan,-1.851789116859436,0.0007,266899
-0.001028865808621049,2642,505,0.7810529470443726,267000,1335000,5.14322891831398e-07,-172.0,1.0,nan,-1.8467438220977783,0.0007,266999
0.05002002790570259,2643,505,0.7713701725006104,267100,1335500,0.00167852861341089,-172.0,1.0,nan,-1.8259731531143188,0.0007,267099
0.04008832573890686,2644,505,0.7748615145683289,267200,1336000,0.0006269852165132761,-172.0,1.0,nan,-1.835936188697815,0.0007,267199
0.05351295694708824,2645,505,0.7785452604293823,267300,1336500,0.0007729241624474525,-172.0,1.0,nan,-1.8388255834579468,0.0007,267299
-0.041860997676849365,2646,505,0.7766919136047363,267400,1337000,0.0002812130842357874,-172.0,1.0,nan,-1.8396068811416626,0.0007,267399
