train/entropy_loss,rollout/ep_len_mean,time/time_elapsed,train/policy_loss,time/iterations,rollout/ep_rew_mean,time/fps,train/learning_rate,train/explained_variance,time/total_timesteps,train/std,train/n_updates,train/value_loss
0.2764346599578857,100.0,939,4.6423678398132315,98000,-7302.46503913,521,0.0007,0.0,490000,0.22130736708641047,97999,96.85567474365234
0.3212852478027344,100.0,940,-12.886489868164062,98100,-6866.807388040002,521,0.0007,0.0,490500,0.2178020477294922,98099,207.61782836914062
0.3601951599121094,100.0,941,-22.7265625,98200,-6370.617280189998,521,0.0007,0.0,491000,0.21492111682891848,98199,681.7811889648438
0.41692495346069336,100.0,941,-42.035133361816406,98300,-5850.45170117,521,0.0007,0.0,491500,0.21072161197662356,98299,1115.3780517578123
0.4372143745422363,100.0,942,176.4212646484375,98400,-5385.93209151,521,0.0007,-1.1920928955078125e-07,492000,0.2096855342388153,98399,86184.7578125
0.4510629177093506,100.0,943,-35.15590286254883,98500,-4843.25680212,521,0.0007,0.0,492500,0.2086714208126068,98499,1263.6405029296875
0.4891542494297028,100.0,944,-7.8055176734924325,98600,-4264.417112319999,521,0.0007,0.0,493000,0.20617011189460754,98599,999.00341796875
0.5237979888916016,100.0,945,-12.745793342590332,98700,-3701.3087027999995,521,0.0007,0.0,493500,0.20379436016082764,98699,820.0577392578125
0.5588034987449646,100.0,946,-6.725696086883545,98800,-3159.10200229,521,0.0007,0.0,494000,0.2014218270778656,98799,999.1638793945312
0.5777496695518494,100.0,947,-1.1964164972305298,98900,-2621.02559469,521,0.0007,-1.1920928955078125e-07,494500,0.2001030147075653,98899,982.9141845703124
0.6190872192382812,100.0,948,8.141939163208008,99000,-2310.61387212,521,0.0007,0.0,495000,0.19746409356594088,98999,593.2412109375
0.657289981842041,100.0,949,4.886140823364258,99100,-2158.9633536499996,521,0.0007,0.0,495500,0.1948175132274628,99099,185.2117462158203
0.6909382343292236,100.0,950,-22.14069366455078,99200,-2013.6660963400002,521,0.0007,0.0,496000,0.192713662981987,99199,1231.8033447265625
0.7140158414840698,100.0,951,-43.60036087036133,99300,-1875.48122065,521,0.0007,-1.1920928955078125e-07,496500,0.19106578826904294,99299,1001.5170288085938
0.7504010200500488,100.0,952,-20.35214614868164,99400,-1758.38101352,521,0.0007,0.0,497000,0.1889556348323822,99399,579.1530151367188
0.7841854095458984,100.0,953,-3.7086358070373535,99500,-1617.21511108,521,0.0007,0.0,497500,0.1867843121290207,99499,1129.1708984375
0.8247561454772949,100.0,954,-20.442367553710934,99600,-1528.88132375,521,0.0007,0.0,498000,0.18418613076210025,99599,563.392578125
0.8672146797180176,100.0,955,-12.072908401489258,99700,-1458.5502222400003,521,0.0007,1.1920928955078125e-07,498500,0.1816566288471222,99699,594.9049072265625
0.8920782208442688,100.0,956,-14.071171760559082,99800,-1410.2094634,521,0.0007,0.0,499000,0.18016159534454346,99799,703.40185546875
0.9149032831192015,100.0,957,-3.8064045906066895,99900,-1326.5602918100003,521,0.0007,0.0,499500,0.17883174121379852,99899,485.732177734375
0.9586987495422364,100.0,958,2.203810214996338,100000,-1320.5365410999998,521,0.0007,0.0,500000,0.1761218011379242,99999,46.14490509033203
