rollout/ep_len_mean,time/total_timesteps,train/n_updates,time/episodes,time/fps,rollout/ep_rew_mean,train/actor_loss,train/critic_loss,time/time_elapsed,train/learning_rate
100.0,120800,120600,1208,156,-16277.71973799,5217.86361328125,348871.05875,774,0.001
100.0,121200,121000,1212,156,-16230.119104440002,5182.854814453125,341309.8477246093,776,0.001
100.0,121600,121400,1216,156,-16194.9840645,5182.179365234375,440952.1779443359,779,0.001
100.0,122000,121800,1220,156,-16161.24340855,5200.073212890625,529706.6881152344,781,0.001
100.0,122400,122200,1224,156,-16119.12273014,5233.23828125,392464.2789160157,784,0.001
100.0,122800,122600,1228,156,-16086.17159946,5251.374921875,399100.72194824216,786,0.001
100.0,123200,123000,1232,156,-16056.516795169995,5195.3019140625,499518.40498046885,789,0.001
100.0,123600,123400,1236,156,-16023.612678629996,5216.94029296875,427870.83486328117,791,0.001
100.0,124000,123800,1240,156,-16023.938476529998,5213.728056640625,463903.123334961,794,0.001
100.0,124400,124200,1244,156,-15998.62094759,5209.3480859375,454446.98478515615,796,0.001
100.0,124800,124600,1248,156,-16012.05812601,5215.9490234375,411092.0604443359,799,0.001
100.0,125200,125000,1252,156,-16004.27173072,5244.1151953125,405360.887265625,801,0.001
100.0,125600,125400,1256,156,-16024.86236126,5212.3411328125,398704.6990332031,804,0.001
100.0,126000,125800,1260,156,-16006.34203022,5233.168017578125,388900.3382275391,806,0.001
100.0,126400,126200,1264,156,-16012.938423960004,5219.622099609375,350636.7998046875,809,0.001
100.0,126800,126600,1268,156,-16011.19234495,5248.285771484375,456568.1240039063,811,0.001
100.0,127200,127000,1272,156,-16009.92432695,5208.063369140625,452298.3311669922,814,0.001
100.0,127600,127400,1276,156,-16018.56249078,5199.85890625,360763.6685742188,817,0.001
100.0,128000,127800,1280,156,-15994.91680451,5202.2644921875,439496.2535302735,819,0.001
100.0,128400,128200,1284,156,-16007.77194898,5230.208076171875,354056.64231933595,822,0.001
100.0,128800,128600,1288,156,-16044.48773425,5246.671474609375,371270.7177294922,824,0.001
100.0,129200,129000,1292,156,-16078.431375879994,5194.964775390625,438750.0431542969,827,0.001
100.0,129600,129400,1296,156,-16120.844237269996,5215.348701171875,438773.9704589844,829,0.001
100.0,130000,129800,1300,156,-16123.73422195,5192.5244140625,415599.99912109383,832,0.001
100.0,130400,130200,1304,156,-16136.25288582,5195.064912109375,462050.11756347655,834,0.001
100.0,130800,130600,1308,156,-16226.9082541,5197.568369140625,471741.9458496094,837,0.001
100.0,131200,131000,1312,156,-16278.95128829,5215.61345703125,443238.8788916016,839,0.001
100.0,131600,131400,1316,156,-16323.75193871,5201.577060546875,457134.4741186524,842,0.001
100.0,132000,131800,1320,156,-16367.70840837,5175.743642578125,396099.5264111328,844,0.001
100.0,132400,132200,1324,156,-16446.68463416,5162.992431640625,366728.50850830076,847,0.001
100.0,132800,132600,1328,156,-16520.0737838,5187.601318359375,375954.89293945313,849,0.001
100.0,133200,133000,1332,156,-16586.54185599,5218.08150390625,340796.1238134766,852,0.001
100.0,133600,133400,1336,156,-16678.46862177,5182.653173828125,409178.6407177735,854,0.001
100.0,134000,133800,1340,156,-16700.726973159995,5197.009521484375,439202.4551220703,857,0.001
100.0,134400,134200,1344,156,-16748.699295510007,5144.680673828125,379441.0158105469,860,0.001
100.0,134800,134600,1348,156,-16757.7902742,5167.70966796875,335348.72640380857,862,0.001
100.0,135200,135000,1352,156,-16803.794665499998,5146.677138671875,453410.0909375,865,0.001
100.0,135600,135400,1356,156,-16802.934524279997,5165.87173828125,366035.44719726563,867,0.001
100.0,136000,135800,1360,156,-16831.42100856,5168.033447265625,492841.09629394533,870,0.001
100.0,136400,136200,1364,156,-16834.35250622,5144.96994140625,483109.3572021484,872,0.001
100.0,136800,136600,1368,156,-16848.90808036,5160.423125,400576.46543945314,875,0.001
100.0,137200,137000,1372,156,-16865.259144969998,5196.489140625,422640.7863427734,877,0.001
100.0,137600,137400,1376,156,-16925.41379657,5144.459375,479582.1705957031,880,0.001
100.0,138000,137800,1380,156,-17015.08134466,5172.08421875,424821.30150878907,882,0.001
100.0,138400,138200,1384,156,-17000.58854595,5155.899150390625,409876.4161328125,885,0.001
100.0,138800,138600,1388,156,-17096.984932979998,5187.274482421875,398179.7168017578,887,0.001
100.0,139200,139000,1392,156,-17176.221491340002,5154.955224609375,420282.7448632813,890,0.001
100.0,139600,139400,1396,156,-17152.586491310005,5144.283583984375,486572.7746972657,892,0.001
100.0,140000,139800,1400,156,-17130.178035470002,5133.293251953125,315178.28956298827,895,0.001
100.0,140400,140200,1404,156,-17115.21781772,5126.586298828125,366385.10811035155,897,0.001
100.0,140800,140600,1408,156,-17027.98626777,5139.850322265625,415216.57610839844,900,0.001
100.0,141200,141000,1412,156,-17019.980571250002,5146.04208984375,389538.59739257814,903,0.001
100.0,141600,141400,1416,156,-17002.99081475,5151.1768359375,433572.9642822266,905,0.001
100.0,142000,141800,1420,156,-16959.728090470002,5202.69220703125,391145.84169921867,908,0.001
100.0,142400,142200,1424,156,-16919.92106152,5188.29810546875,354288.80279296875,910,0.001
100.0,142800,142600,1428,156,-16868.020457460007,5156.067744140625,378622.03022460936,913,0.001
100.0,143200,143000,1432,156,-16789.34245363,5151.922978515625,345669.10323730466,915,0.001
100.0,143600,143400,1436,156,-16688.958482579998,5169.83357421875,416986.45512695314,918,0.001
100.0,144000,143800,1440,156,-16618.49010153,5131.296494140625,329793.71915527346,921,0.001
100.0,144400,144200,1444,156,-16519.16407438,5149.31400390625,399185.44860351563,923,0.001
100.0,144800,144600,1448,156,-16457.581099930005,5147.581201171875,361352.96295410156,926,0.001
100.0,145200,145000,1452,156,-16411.34094506,5147.17115234375,353540.01524902345,928,0.001
100.0,145600,145400,1456,156,-16361.00108091,5191.089541015625,430774.1388403321,931,0.001
100.0,146000,145800,1460,156,-16316.28481188,5211.077060546875,331538.0881542969,933,0.001
100.0,146400,146200,1464,156,-16277.875133019998,5155.907880859375,477864.9166699219,936,0.001
100.0,146800,146600,1468,156,-16276.10997406,5190.44740234375,462909.6639160157,938,0.001
100.0,147200,147000,1472,156,-16231.45394548,5159.098369140625,372970.25807128905,941,0.001
100.0,147600,147400,1476,156,-16130.10959186,5177.79751953125,381846.3327783203,944,0.001
100.0,148000,147800,1480,156,-16027.41051173,5180.4891796875,308118.0101123047,946,0.001
100.0,148400,148200,1484,156,-16022.787666810002,5161.430380859375,456101.8253222656,949,0.001
100.0,148800,148600,1488,156,-15870.80993258,5182.991357421875,403160.63601074216,951,0.001
100.0,149200,149000,1492,156,-15744.393666070002,5179.106015625,416743.6851074219,954,0.001
100.0,149600,149400,1496,156,-15725.116881160002,5170.26314453125,349422.6247412109,956,0.001
100.0,150000,149800,1500,156,-15749.434802259997,5180.000751953125,349538.0921582032,959,0.001
100.0,150400,150200,1504,156,-15746.03169501,5196.919404296875,395810.0189257813,962,0.001
100.0,150800,150600,1508,156,-15737.45431601,5221.367373046875,382893.77286621096,964,0.001
100.0,151200,151000,1512,156,-15679.21899609,5148.40486328125,400034.46927246096,967,0.001
100.0,151600,151400,1516,156,-15657.80506147,5181.724765625,427916.59327148437,969,0.001
100.0,152000,151800,1520,156,-15627.60553373,5168.957998046875,416341.70009765617,972,0.001
100.0,152400,152200,1524,156,-15577.82125152,5181.346064453125,391855.10693359375,974,0.001
100.0,152800,152600,1528,156,-15574.21934664,5178.79607421875,520637.978696289,977,0.001
100.0,153200,153000,1532,156,-15590.89969919,5199.2239453125,413104.56822265626,979,0.001
100.0,153600,153400,1536,156,-15589.39297134,5181.057158203125,435128.545625,982,0.001
100.0,154000,153800,1540,156,-15627.50878262,5184.53970703125,454549.09942871094,984,0.001
100.0,154400,154200,1544,156,-15632.42402789,5188.1234765625,371872.40987304685,987,0.001
100.0,154800,154600,1548,156,-15633.05307613,5198.058525390625,415674.6755908203,989,0.001
100.0,155200,155000,1552,156,-15636.31279743,5181.980556640625,378597.5001855469,992,0.001
100.0,155600,155400,1556,156,-15643.50057214,5223.190224609375,371755.6094970703,995,0.001
100.0,156000,155800,1560,156,-15647.98460748,5169.30771484375,489147.8629101562,997,0.001
100.0,156400,156200,1564,156,-15644.42191373,5184.397353515625,370375.6698339844,1000,0.001
100.0,156800,156600,1568,156,-15621.339311300002,5124.915361328125,489098.1300488282,1002,0.001
100.0,157200,157000,1572,156,-15613.75154752,5206.65767578125,450025.46249023435,1005,0.001
100.0,157600,157400,1576,156,-15618.83416743,5197.72046875,409859.623618164,1008,0.001
100.0,158000,157800,1580,156,-15607.243686180002,5149.28330078125,410835.2898364258,1010,0.001
100.0,158400,158200,1584,156,-15580.900663269998,5184.661064453125,390948.85767089843,1013,0.001
100.0,158800,158600,1588,156,-15612.70813686,5194.074580078125,426694.4936840821,1015,0.001
100.0,159200,159000,1592,156,-15600.967648629998,5179.75,421141.5454736328,1018,0.001
100.0,159600,159400,1596,156,-15575.612166060002,5175.420068359375,476056.8656298828,1020,0.001
100.0,160000,159800,1600,156,-15557.36854344,5209.505732421875,386222.9637597656,1023,0.001
100.0,160400,160200,1604,156,-15519.539686430002,5213.8348046875,508631.4111279297,1025,0.001
100.0,160800,160600,1608,156,-15513.48552918,5183.593681640625,445053.09389160154,1028,0.001
100.0,161200,161000,1612,156,-15521.53526425,5195.9500390625,437143.455600586,1031,0.001
100.0,161600,161400,1616,156,-15498.25798837,5187.76546875,386496.0062792969,1033,0.001
100.0,162000,161800,1620,156,-15494.58839828,5230.86013671875,326387.48563964845,1036,0.001
100.0,162400,162200,1624,156,-15520.62738382,5223.48451171875,367001.2326611328,1038,0.001
100.0,162800,162600,1628,156,-15498.40788438,5215.8311328125,422282.17068359366,1041,0.001
100.0,163200,163000,1632,156,-15461.46843656,5207.5532421875,444361.9823388672,1043,0.001
100.0,163600,163400,1636,156,-15464.79676441,5242.0371875,392173.40515625,1046,0.001
100.0,164000,163800,1640,156,-15442.32011317,5251.04900390625,403237.20100585936,1048,0.001
100.0,164400,164200,1644,156,-15457.39511133,5261.998740234375,426732.4885107422,1051,0.001
100.0,164800,164600,1648,156,-15452.64845712,5271.7144140625,445338.71553222655,1053,0.001
100.0,165200,165000,1652,156,-15426.12273267,5269.363017578125,447346.11846191407,1056,0.001
100.0,165600,165400,1656,156,-15433.6785806,5261.603017578125,442756.58035644534,1058,0.001
100.0,166000,165800,1660,156,-15443.41069224,5288.972177734375,372428.9356689453,1061,0.001
100.0,166400,166200,1664,156,-15446.85134839,5238.6726171875,478256.8628076172,1063,0.001
100.0,166800,166600,1668,156,-15436.83308292,5271.20185546875,374301.6259667969,1066,0.001
100.0,167200,167000,1672,156,-15419.99209431,5244.8041796875,376671.90774902346,1068,0.001
100.0,167600,167400,1676,156,-15395.183406999999,5270.4885546875,411242.54497558594,1071,0.001
100.0,168000,167800,1680,156,-15432.41300965,5242.41775390625,514677.8802001953,1074,0.001
100.0,168400,168200,1684,156,-15429.099450700001,5272.3228125,422268.29737304687,1076,0.001
100.0,168800,168600,1688,156,-15454.6887884,5296.480693359375,490339.92678222654,1079,0.001
100.0,169200,169000,1692,156,-15442.60878648,5295.71533203125,435742.6076220703,1081,0.001
100.0,169600,169400,1696,156,-15435.63572806,5302.24552734375,395922.81755859376,1084,0.001
100.0,170000,169800,1700,156,-15410.29166605,5339.566015625,458197.93951660156,1086,0.001
100.0,170400,170200,1704,156,-15431.65913746,5306.610478515625,424699.65565917967,1089,0.001
100.0,170800,170600,1708,156,-15418.102843289998,5299.3055859375,379490.6954150391,1092,0.001
100.0,171200,171000,1712,156,-15402.89585243,5333.926787109375,416652.3704199219,1094,0.001
100.0,171600,171400,1716,156,-15402.3803058,5319.1765234375,377425.217421875,1097,0.001
100.0,172000,171800,1720,156,-15441.143077470002,5353.821064453125,436364.07969726564,1099,0.001
100.0,172400,172200,1724,156,-15434.384132710002,5332.516298828125,467588.69741210935,1102,0.001
100.0,172800,172600,1728,156,-15414.39617691,5290.113701171875,426698.78844726563,1104,0.001
100.0,173200,173000,1732,156,-15438.21684923,5344.756845703125,400590.7087207032,1107,0.001
100.0,173600,173400,1736,156,-15406.00208361,5311.897138671875,491522.517734375,1109,0.001
100.0,174000,173800,1740,156,-15407.11175638,5384.913896484375,408735.63859375,1112,0.001
100.0,174400,174200,1744,156,-15382.39528483,5353.0523828125,427016.9659228516,1114,0.001
100.0,174800,174600,1748,156,-15338.93120623,5318.328095703125,435102.7251708984,1117,0.001
100.0,175200,175000,1752,156,-15292.14997645,5379.7505078125,462200.48334960936,1119,0.001
100.0,175600,175400,1756,156,-15227.08433059,5412.75705078125,351523.5641015625,1122,0.001
100.0,176000,175800,1760,156,-15151.60350525,5361.649794921875,435096.75225097657,1124,0.001
100.0,176400,176200,1764,156,-15117.90306947,5387.09056640625,445971.9106738281,1127,0.001
100.0,176800,176600,1768,156,-15119.42246983,5392.265009765625,406479.97970703134,1129,0.001
100.0,177200,177000,1772,156,-15128.66981545,5368.46646484375,498558.6320605469,1132,0.001
100.0,177600,177400,1776,156,-15139.14624068,5400.134921875,377963.8787792969,1135,0.001
100.0,178000,177800,1780,156,-15127.0342075,5388.520546875,471806.61109375,1137,0.001
100.0,178400,178200,1784,156,-15098.97485593,5390.33564453125,478583.559663086,1140,0.001
100.0,178800,178600,1788,156,-14933.81480481,5395.532119140625,451553.8097900391,1142,0.001
100.0,179200,179000,1792,156,-14860.50636228,5373.214501953125,431434.9854541016,1145,0.001
100.0,179600,179400,1796,156,-14893.714457799999,5379.057119140625,473196.97389648436,1147,0.001
100.0,180000,179800,1800,156,-14619.889619969998,5368.5337890625,455853.4547021485,1150,0.001
100.0,180400,180200,1804,156,-14469.06959467,5378.989453125,553040.2443261719,1153,0.001
100.0,180800,180600,1808,156,-14247.76227334,5369.444267578125,535241.6465966797,1155,0.001
100.0,181200,181000,1812,156,-14253.36511161,5402.97431640625,452917.5120458984,1158,0.001
100.0,181600,181400,1816,156,-13947.333732340001,5404.9104296875,435495.40775390633,1160,0.001
100.0,182000,181800,1820,156,-13700.41642757,5419.03779296875,451579.8442529297,1163,0.001
100.0,182400,182200,1824,156,-13404.57529379,5399.415810546875,476694.6887939453,1165,0.001
100.0,182800,182600,1828,156,-13285.33573881,5368.645732421875,444098.44829589844,1168,0.001
100.0,183200,183000,1832,156,-12868.463200330001,5403.76720703125,337449.21836914064,1170,0.001
100.0,183600,183400,1836,156,-12846.600674559999,5385.7423828125,431854.42623046867,1173,0.001
100.0,184000,183800,1840,156,-12425.323629800001,5390.5658984375,384579.9344482422,1175,0.001
100.0,184400,184200,1844,156,-12131.73433575,5372.420244140625,469620.2460839844,1178,0.001
100.0,184800,184600,1848,156,-11765.20515601,5412.215,435279.66287109366,1180,0.001
100.0,185200,185000,1852,156,-11513.03449837,5367.80314453125,478269.973491211,1183,0.001
100.0,185600,185400,1856,156,-11148.11821669,5374.316005859375,483164.8134570313,1185,0.001
100.0,186000,185800,1860,156,-10796.366514869998,5421.69388671875,539377.872890625,1188,0.001
100.0,186400,186200,1864,156,-10413.246848530001,5355.961337890625,418011.0784472656,1190,0.001
100.0,186800,186600,1868,156,-10004.3000186,5378.888681640625,380807.2079736328,1193,0.001
100.0,187200,187000,1872,156,-9660.78412883,5392.02900390625,478117.4624609375,1195,0.001
100.0,187600,187400,1876,156,-9260.765897859997,5341.091943359375,483193.1280126953,1198,0.001
100.0,188000,187800,1880,156,-8936.566947540001,5338.273427734375,469186.3250390625,1200,0.001
100.0,188400,188200,1884,156,-8563.37761515,5388.17185546875,613798.4522509766,1203,0.001
100.0,188800,188600,1888,156,-8257.28868246,5323.020712890625,482836.0793457031,1205,0.001
100.0,189200,189000,1892,156,-7939.6668838000005,5366.85380859375,431639.98642578133,1208,0.001
100.0,189600,189400,1896,156,-7499.86896798,5369.063193359375,522292.2080175781,1210,0.001
100.0,190000,189800,1900,156,-7461.4513629699995,5345.116767578125,509154.77932617185,1213,0.001
100.0,190400,190200,1904,156,-7210.69657053,5355.598798828125,416344.4071972657,1215,0.001
100.0,190800,190600,1908,156,-7113.5556799999995,5339.450537109375,448069.21838867187,1218,0.001
100.0,191200,191000,1912,156,-6704.076402760001,5297.82640625,534002.8087695312,1220,0.001
100.0,191600,191400,1916,156,-6592.57535573,5319.418720703125,445816.71672851563,1223,0.001
100.0,192000,191800,1920,156,-6400.872141149999,5301.50833984375,463308.522553711,1225,0.001
100.0,192400,192200,1924,156,-6280.7619691,5270.53869140625,559761.4316992187,1228,0.001
100.0,192800,192600,1928,156,-6010.5628585800005,5272.95703125,461869.186015625,1230,0.001
100.0,193200,193000,1932,156,-6009.6425212,5275.443291015625,544144.3269824219,1233,0.001
100.0,193600,193400,1936,156,-5652.82801975,5233.457724609375,528773.2376513672,1235,0.001
100.0,194000,193800,1940,156,-5650.92886594,5240.34767578125,403408.5737548828,1238,0.001
100.0,194400,194200,1944,156,-5570.25851735,5202.551923828125,340969.1545019531,1240,0.001
100.0,194800,194600,1948,156,-5568.23924145,5202.198076171875,455625.6894580078,1243,0.001
100.0,195200,195000,1952,156,-5548.75836502,5234.01740234375,464634.5055078125,1245,0.001
100.0,195600,195400,1956,156,-5548.06279441,5159.78275390625,464954.8225195312,1248,0.001
100.0,196000,195800,1960,156,-5555.5419603,5170.149375,440935.96379882813,1250,0.001
100.0,196400,196200,1964,156,-5561.4420479,5112.37462890625,505916.43076171883,1253,0.001
100.0,196800,196600,1968,156,-5552.87984989,5106.667734375,391291.98760253907,1255,0.001
100.0,197200,197000,1972,156,-5503.78165704,5102.488251953125,501631.7548388672,1258,0.001
100.0,197600,197400,1976,156,-5503.96026625,5079.04529296875,438148.12145507813,1260,0.001
100.0,198000,197800,1980,156,-5405.4838949,5085.891298828125,420795.6876757813,1263,0.001
100.0,198400,198200,1984,156,-5404.6504251100005,5055.28984375,438016.9144775391,1265,0.001
100.0,198800,198600,1988,156,-5405.43828599,5038.30509765625,430306.89219726564,1268,0.001
100.0,199200,199000,1992,156,-5410.0214877,5026.0637890625,398545.92291992187,1270,0.001
