rollout/ep_rew_mean,time/iterations,train/explained_variance,train/std,train/policy_loss,train/n_updates,train/entropy_loss,time/fps,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/value_loss,train/learning_rate
-34212.515435869995,18800,-1.1920928955078125e-07,1.327168583869934,-4371.82958984375,18799,-5.099495887756348,486,100.0,193,94000,1179226.75,0.0007
-34300.7106466,18900,-2.384185791015625e-07,1.329470157623291,-4987.51806640625,18899,-5.106161117553711,486,100.0,194,94500,1313508.25,0.0007
-34396.71427619,19000,0.0,1.3244433403015137,-4209.63916015625,18999,-5.095580577850342,486,100.0,195,95000,780931.6875,0.0007
-34456.96932576,19100,1.1920928955078125e-07,1.3283370733261108,-3824.809326171875,19099,-5.103076457977295,485,100.0,196,95500,822346.9375,0.0007
-34483.08994728001,19200,0.0,1.3350553512573242,-5129.060546875,19199,-5.120025157928467,485,100.0,197,96000,1019262.0,0.0007
-34384.925203189996,19300,0.0,1.338569402694702,-3674.755859375,19299,-5.125332832336426,485,100.0,198,96500,671050.0625,0.0007
-34227.229199459995,19400,2.384185791015625e-07,1.3511066436767578,-3659.487548828125,19399,-5.152234077453613,485,100.0,199,97000,702230.1875,0.0007
-34098.35760132001,19500,-1.1920928955078125e-07,1.3586715459823608,-5101.5400390625,19499,-5.168813228607178,485,100.0,200,97500,1058585.25,0.0007
-33999.89483952,19600,2.384185791015625e-07,1.360745191574097,-4618.7109375,19599,-5.172045230865479,485,100.0,201,98000,898071.1875,0.0007
-33979.46928956,19700,-1.1920928955078125e-07,1.3737075328826904,-3479.03173828125,19699,-5.199341773986816,485,100.0,202,98500,636286.125,0.0007
-34010.674207710006,19800,5.960464477539063e-08,1.3657684326171875,-3720.595703125,19799,-5.182344913482666,485,100.0,203,99000,678914.5,0.0007
-33944.4514412,19900,0.0,1.3808341026306152,-5299.19287109375,19899,-5.216203689575195,485,100.0,204,99500,1178118.375,0.0007
-33928.594820779996,20000,-1.1920928955078125e-07,1.3830294609069824,-7407.3095703125,19999,-5.2233476638793945,485,100.0,206,100000,1242700.75,0.0007
-33878.69243948,20100,0.0,1.384104609489441,-4545.427734375,20099,-5.222316265106201,485,100.0,206,100500,841700.0,0.0007
-33820.2157071,20200,-1.1920928955078125e-07,1.3774149417877195,-3451.197021484375,20199,-5.205882549285889,485,100.0,208,101000,587740.6875,0.0007
-33813.44793997,20300,-1.1920928955078125e-07,1.370024561882019,-4951.11962890625,20299,-5.191357612609863,485,100.0,209,101500,1027738.625,0.0007
-33734.15510068,20400,0.0,1.3727831840515137,-3164.760498046875,20399,-5.194816589355469,485,100.0,210,102000,618552.625,0.0007
-33692.59991936,20500,0.0,1.3559606075286863,-4136.29052734375,20499,-5.158977031707764,485,100.0,211,102500,896474.4375,0.0007
-33564.63476198,20600,1.7881393432617188e-07,1.3619030714035034,-4970.6962890625,20599,-5.172409057617188,485,100.0,212,103000,1031867.1875,0.0007
-33566.203512680004,20700,0.0,1.3489696979522705,-3395.591064453125,20699,-5.14223575592041,485,100.0,213,103500,694071.75,0.0007
-33518.70770235,20800,1.1920928955078125e-07,1.3504419326782229,-4708.87744140625,20799,-5.1463584899902335,485,100.0,214,104000,1058682.875,0.0007
-33405.86666164,20900,-2.384185791015625e-07,1.3561601638793943,-4161.37744140625,20899,-5.157861709594727,485,100.0,215,104500,956856.0,0.0007
-33341.460457880006,21000,-1.1920928955078125e-07,1.3483362197875977,-4293.80126953125,20999,-5.1407389640808105,485,100.0,216,105000,996125.125,0.0007
-33308.48716093,21100,0.0,1.3431687355041504,-4220.72900390625,21099,-5.1302337646484375,485,100.0,217,105500,840123.8125,0.0007
-33224.54539942,21200,0.0,1.3421716690063477,-4107.328125,21199,-5.128772735595703,485,100.0,218,106000,794109.9375,0.0007
-33201.80015078001,21300,5.960464477539063e-08,1.3299866914749146,-4643.51513671875,21299,-5.101613998413086,485,100.0,219,106500,766226.125,0.0007
-33142.74983175,21400,5.960464477539063e-08,1.3331365585327148,-4407.38427734375,21399,-5.108958721160889,485,100.0,220,107000,752212.5,0.0007
-33216.19911955,21500,1.1920928955078125e-07,1.334159255027771,-6031.14599609375,21499,-5.110679626464844,485,100.0,221,107500,1434973.875,0.0007
-33281.558038439995,21600,0.0,1.3385522365570068,-4376.8974609375,21599,-5.118504524230957,485,100.0,222,108000,916424.1875,0.0007
-33330.736834660005,21700,1.7881393432617188e-07,1.3359302282333374,-4226.1953125,21699,-5.112069129943848,485,100.0,223,108500,1007725.1875,0.0007
-33320.40449431,21800,1.7881393432617188e-07,1.319377899169922,-4085.048583984375,21799,-5.076148986816406,485,100.0,224,109000,733350.25,0.0007
-33390.73679292001,21900,0.0,1.3167071342468262,-4045.486328125,21899,-5.067689895629883,485,100.0,225,109500,836565.75,0.0007
-33359.63991585,22000,0.0,1.3255529403686523,-3852.503173828125,21999,-5.089940547943115,485,100.0,226,110000,602974.0625,0.0007
-33363.27713887,22100,1.7881393432617188e-07,1.32460618019104,-3834.497802734375,22099,-5.088262557983398,485,100.0,227,110500,545371.4375,0.0007
-33412.46386876999,22200,-2.384185791015625e-07,1.3177616596221924,-5169.125,22199,-5.073049068450928,485,100.0,228,111000,984862.5,0.0007
-33386.16388419,22300,5.960464477539063e-08,1.3093005418777466,-4549.8916015625,22299,-5.053792953491211,485,100.0,229,111500,987996.0,0.0007
-33464.20550061,22400,-1.1920928955078125e-07,1.314039707183838,-2981.8310546875,22399,-5.065168380737305,485,100.0,230,112000,540944.4375,0.0007
-33541.58483384001,22500,0.0,1.3119295835494995,-4979.52197265625,22499,-5.06387186050415,485,100.0,231,112500,881924.625,0.0007
-33732.726080730004,22600,0.0,1.3081649541854858,-3491.11181640625,22599,-5.051544189453125,484,100.0,232,113000,780514.125,0.0007
-33751.39974141,22700,-1.1920928955078125e-07,1.3104214668273926,-5557.68701171875,22699,-5.057239532470703,484,100.0,234,113500,998571.8125,0.0007
-33755.01824086,22800,0.0,1.3168004751205444,-3871.49658203125,22799,-5.0676608085632315,484,100.0,235,114000,751727.3125,0.0007
-33807.62610623,22900,0.0,1.3218578100204468,-4754.79931640625,22899,-5.0803070068359375,484,100.0,236,114500,935114.8125,0.0007
-33873.65759805,23000,0.0,1.324770212173462,-5493.24462890625,22999,-5.086650848388672,484,100.0,237,115000,1192767.625,0.0007
-33927.06284384,23100,0.0,1.3190035820007324,-4491.45947265625,23099,-5.072070598602295,484,100.0,238,115500,1078919.875,0.0007
-33942.20101772,23200,0.0,1.3176183700561523,-3806.296142578125,23199,-5.068751811981201,484,100.0,239,116000,693265.75,0.0007
-34001.290463159996,23300,0.0,1.314100980758667,-4521.1650390625,23299,-5.062172889709473,484,100.0,240,116500,832691.1875,0.0007
-34046.78128092,23400,0.0,1.314799427986145,-4749.73779296875,23399,-5.0660738945007315,484,100.0,241,117000,763155.4375,0.0007
-34013.37435709,23500,0.0,1.3148479461669922,-6161.6796875,23499,-5.068570137023926,484,100.0,242,117500,820717.6875,0.0007
-34005.27936027,23600,0.0,1.3180052042007446,-3838.04150390625,23599,-5.0696754455566415,484,100.0,243,118000,855530.625,0.0007
-34007.58123833,23700,0.0,1.3237793445587158,-4204.26513671875,23699,-5.085671424865723,484,100.0,244,118500,827662.5,0.0007
-34045.112198229996,23800,0.0,1.3180873394012451,-2934.09619140625,23799,-5.07176399230957,484,100.0,245,119000,511256.5,0.0007
-34042.79534923,23900,0.0,1.3198504447937012,-3731.175048828125,23899,-5.075333595275879,484,100.0,246,119500,813401.875,0.0007
-34148.16743431001,24000,0.0,1.3175301551818848,-4741.75732421875,23999,-5.068857192993164,484,100.0,247,120000,1182823.375,0.0007
-34244.18679106,24100,0.0,1.3245276212692259,-4093.810546875,24099,-5.082254886627197,483,100.0,248,120500,908371.8125,0.0007
-34289.41666751,24200,-1.1920928955078125e-07,1.3242529630661009,-3884.309814453125,24199,-5.08159065246582,483,100.0,250,121000,807960.9375,0.0007
-34396.94087826,24300,0.0,1.328122615814209,-3944.65087890625,24299,-5.0888938903808585,483,100.0,251,121500,943489.9375,0.0007
-34446.152429580005,24400,0.0,1.329866647720337,-2869.86962890625,24399,-5.091563701629639,483,100.0,252,122000,570229.8125,0.0007
-34460.20190274001,24500,0.0,1.3313261270523071,-6466.64794921875,24499,-5.097470283508301,483,100.0,253,122500,1068372.25,0.0007
-34516.85189528,24600,0.0,1.3281291723251345,-4281.74169921875,24599,-5.090871810913086,483,100.0,254,123000,834817.6875,0.0007
-34595.0120469,24700,0.0,1.3300011157989502,-5637.51611328125,24699,-5.099664211273193,483,100.0,255,123500,750546.5625,0.0007
-34691.82525204,24800,1.1920928955078125e-07,1.3334589004516602,-3792.851318359375,24799,-5.102077007293701,483,100.0,256,124000,851616.625,0.0007
-34788.34130164,24900,0.0,1.3215579986572266,-4852.47802734375,24899,-5.078441143035889,483,100.0,257,124500,802510.4375,0.0007
-34794.13981162,25000,0.0,1.320547342300415,-4669.34326171875,24999,-5.076326370239258,483,100.0,258,125000,911979.6875,0.0007
-34843.15399667,25100,0.0,1.3200688362121582,-4352.77783203125,25099,-5.073418617248535,483,100.0,259,125500,955243.625,0.0007
-34965.469780319996,25200,0.0,1.3275244235992432,-3959.395751953125,25199,-5.089288711547852,483,100.0,260,126000,734022.0,0.0007
-35012.14751091,25300,0.0,1.3351876735687256,-4304.70458984375,25299,-5.105432510375977,483,100.0,261,126500,930991.1875,0.0007
-35128.74586639,25400,0.0,1.3362377882003784,-3332.72900390625,25399,-5.106736183166504,483,100.0,262,127000,821395.8125,0.0007
-35271.09379016,25500,0.0,1.3452873229980469,-4549.6533203125,25499,-5.129403114318848,483,100.0,263,127500,931023.5,0.0007
-35323.48342464001,25600,0.0,1.3457430601119995,-4416.634765625,25599,-5.1308417320251465,483,100.0,265,128000,852992.8125,0.0007
-35356.322164130004,25700,0.0,1.347282648086548,-3469.646484375,25699,-5.134110927581787,482,100.0,266,128500,685440.125,0.0007
-35464.74364289,25800,0.0,1.3528928756713867,-4697.00732421875,25799,-5.148269176483153,482,100.0,267,129000,864192.0,0.0007
-35517.4567105,25900,0.0,1.3652918338775637,-4471.4140625,25899,-5.173993110656738,483,100.0,268,129500,1220536.875,0.0007
-35520.25407771,26000,0.0,1.3581116199493408,-3901.939208984375,25999,-5.159217357635498,483,100.0,269,130000,808784.375,0.0007
-35506.50593114,26100,-1.1920928955078125e-07,1.3646433353424072,-5557.04638671875,26099,-5.1756858825683585,483,100.0,270,130500,1117609.375,0.0007
-35523.64392166,26200,0.0,1.3582849502563477,-4295.453125,26199,-5.16063928604126,483,100.0,271,131000,839613.8125,0.0007
-35577.83227506002,26300,-1.1920928955078125e-07,1.3632650375366209,-5197.91259765625,26299,-5.173993110656738,483,100.0,272,131500,998952.4375,0.0007
-35612.856626340006,26400,0.0,1.3622398376464844,-4631.0634765625,26399,-5.168341159820557,483,100.0,273,132000,1182189.875,0.0007
-35650.79582851,26500,0.0,1.3669666051864624,-3718.468017578125,26499,-5.179029941558838,483,100.0,274,132500,735403.25,0.0007
-35622.24741518,26600,0.0,1.3714336156845093,-4308.7158203125,26599,-5.18956470489502,483,100.0,275,133000,728040.0,0.0007
-35632.65493928,26700,0.0,1.3757915496826172,-4554.85302734375,26699,-5.196844100952148,483,100.0,276,133500,914359.9375,0.0007
-35650.15475677,26800,1.1920928955078125e-07,1.3729724884033203,-3939.614501953125,26799,-5.1915483474731445,483,100.0,277,134000,717571.8125,0.0007
-35672.89797253,26900,0.0,1.3774408102035522,-3236.154541015625,26899,-5.19847297668457,483,100.0,278,134500,735519.4375,0.0007
-35740.048616960004,27000,0.0,1.37957501411438,-5332.5673828125,26999,-5.205143928527832,483,100.0,279,135000,1207957.25,0.0007
-35744.777582309995,27100,1.1920928955078125e-07,1.3769938945770264,-4874.572265625,27099,-5.199011325836182,483,100.0,280,135500,1003899.4375,0.0007
-35777.293273489995,27200,-1.1920928955078125e-07,1.3790204524993896,-4190.62646484375,27199,-5.202496528625488,483,100.0,281,136000,818750.625,0.0007
-35829.78798238,27300,0.0,1.3733928203582764,-4664.28125,27299,-5.190877914428711,484,100.0,281,136500,893954.4375,0.0007
-35907.26078319001,27400,0.0,1.379690170288086,-3790.859375,27399,-5.202279090881348,484,100.0,282,137000,750882.625,0.0007
-35932.52407196,27500,1.1920928955078125e-07,1.3881429433822632,-3923.00244140625,27499,-5.21996021270752,484,100.0,283,137500,717992.5625,0.0007
-36033.15787055,27600,0.0,1.3888626098632812,-5561.07177734375,27599,-5.221230506896973,484,100.0,284,138000,1201049.875,0.0007
-36125.337583190005,27700,0.0,1.3940579891204834,-4743.88427734375,27699,-5.233694553375244,484,100.0,285,138500,1094053.5,0.0007
-36134.50233566,27800,0.0,1.3979815244674685,-5793.42138671875,27799,-5.245494842529297,484,100.0,286,139000,1026570.1875,0.0007
-36249.17629676,27900,-2.384185791015625e-07,1.3935790061950684,-4990.22412109375,27899,-5.237057685852051,484,100.0,287,139500,944777.1875,0.0007
-36376.38953751,28000,0.0,1.4029357433319092,-4076.824951171875,27999,-5.253628730773926,484,100.0,288,140000,967632.5,0.0007
-36498.79615196001,28100,0.0,1.4029463529586792,-4613.4462890625,28099,-5.255105018615723,484,100.0,289,140500,1022416.4375,0.0007
-36593.17356656,28200,0.0,1.4076766967773438,-4752.56640625,28199,-5.2657737731933585,484,100.0,290,141000,1144907.5,0.0007
-36663.71796816001,28300,0.0,1.4066085815429688,-4100.47509765625,28299,-5.263251781463623,484,100.0,291,141500,711160.6875,0.0007
-36728.35982722,28400,0.0,1.411041259765625,-4986.69921875,28399,-5.272702217102051,484,100.0,292,142000,1116330.75,0.0007
-36787.286716020004,28500,0.0,1.4139113426208496,-5739.64404296875,28499,-5.278899669647217,484,100.0,293,142500,1274126.375,0.0007
-36896.34191534,28600,0.0,1.4117014408111572,-5702.11279296875,28599,-5.275010108947754,484,100.0,294,143000,1122704.125,0.0007
-37032.59913660999,28700,0.0,1.408605456352234,-4745.9267578125,28699,-5.264816284179688,484,100.0,295,143500,1048132.4375,0.0007
-37100.45348676,28800,-1.1920928955078125e-07,1.4181785583496094,-4101.890625,28799,-5.284418106079102,485,100.0,296,144000,946494.0,0.0007
-37143.74114735,28900,0.0,1.4154081344604492,-5231.47509765625,28899,-5.282052040100098,485,100.0,297,144500,899608.0,0.0007
-37116.95613048,29000,0.0,1.4184389114379885,-4987.7578125,28999,-5.286983013153076,485,100.0,298,145000,1125463.5,0.0007
-37073.105069519996,29100,-1.1920928955078125e-07,1.4251744747161863,-5111.6162109375,29099,-5.302121639251709,485,100.0,299,145500,1174720.875,0.0007
-37058.99279244999,29200,0.0,1.4344842433929443,-6864.04541015625,29199,-5.322790145874023,485,100.0,300,146000,1422959.5,0.0007
-37083.85236626,29300,-1.1920928955078125e-07,1.4395766258239746,-4268.95068359375,29299,-5.3318190574646,485,100.0,302,146500,878195.9375,0.0007
-37000.121698079995,29400,0.0,1.4440816640853882,-3931.877685546875,29399,-5.341100215911865,484,100.0,303,147000,789451.3125,0.0007
-36912.44961668,29500,-1.1920928955078125e-07,1.4483840465545654,-4601.48583984375,29499,-5.352807998657227,484,100.0,304,147500,841148.4375,0.0007
-36798.14605242,29600,-1.1920928955078125e-07,1.452234983444214,-3749.605224609375,29599,-5.3596458435058585,484,100.0,305,148000,845483.4375,0.0007
-36696.60541755,29700,0.0,1.4561333656311035,-4115.26904296875,29699,-5.369439601898193,484,100.0,306,148500,735274.3125,0.0007
-36580.538221459996,29800,0.0,1.4472020864486694,-3616.245849609375,29799,-5.349769592285156,484,100.0,307,149000,781456.0,0.0007
-36432.06692654001,29900,0.0,1.459389567375183,-4522.62060546875,29899,-5.376542568206787,484,100.0,308,149500,854659.4375,0.0007
-36298.572988910004,30000,0.0,1.4662011861801147,-4119.4423828125,29999,-5.388220310211182,484,100.0,309,150000,809296.1875,0.0007
-36203.48893246,30100,0.0,1.4668058156967163,-3332.1875,30099,-5.389050960540772,484,100.0,310,150500,573353.8125,0.0007
-36159.105113130005,30200,-1.1920928955078125e-07,1.469470739364624,-4237.65625,30199,-5.392706394195557,484,100.0,311,151000,945978.3125,0.0007
-36090.804633830005,30300,0.0,1.4615015983581543,-4817.7041015625,30299,-5.379073143005371,484,100.0,312,151500,910753.1875,0.0007
-36037.04318028,30400,0.0,1.449596285820007,-3493.494140625,30399,-5.354661464691162,484,100.0,313,152000,651909.6875,0.0007
-36035.89447497,30500,0.0,1.4453595876693726,-5978.30859375,30499,-5.346837520599365,484,100.0,314,152500,968906.625,0.0007
-36005.14363292,30600,-1.1920928955078125e-07,1.436229586601257,-8320.4365234375,30599,-5.33003044128418,484,100.0,315,153000,1454851.875,0.0007
-35940.530688729996,30700,0.0,1.4326777458190918,-4120.7939453125,30699,-5.316827774047852,484,100.0,317,153500,1073304.75,0.0007
-35933.19866976,30800,-1.1920928955078125e-07,1.4325011968612669,-5348.091796875,30799,-5.318570137023926,484,100.0,318,154000,1201174.875,0.0007
-35933.604790829995,30900,5.960464477539063e-08,1.448499083518982,-4701.6650390625,30899,-5.350320339202881,484,100.0,319,154500,1204144.625,0.0007
-36023.64526321,31000,0.0,1.4495205879211426,-4282.14013671875,30999,-5.351043701171875,484,100.0,320,155000,1129818.0,0.0007
-36099.945204589996,31100,0.0,1.4515438079833984,-4847.80224609375,31099,-5.35828971862793,484,100.0,321,155500,948429.1875,0.0007
-36082.232079299996,31200,0.0,1.448071002960205,-4487.01513671875,31199,-5.348642349243164,484,100.0,322,156000,1102462.875,0.0007
-36041.36351903,31300,0.0,1.4562880992889404,-4481.8486328125,31299,-5.366533756256104,484,100.0,323,156500,1055421.125,0.0007
-36082.60986756,31400,1.1920928955078125e-07,1.4573410749435425,-5053.5869140625,31399,-5.368546962738037,483,100.0,324,157000,1267554.375,0.0007
-36105.74622056,31500,5.960464477539063e-08,1.4595019817352295,-4603.99609375,31499,-5.375333309173584,483,100.0,325,157500,964496.9375,0.0007
-36160.02321657,31600,0.0,1.4739145040512085,-3982.0546875,31599,-5.405179500579834,483,100.0,326,158000,779126.0,0.0007
-36153.74922661,31700,-2.384185791015625e-07,1.4748265743255615,-4440.916015625,31699,-5.406030654907227,483,100.0,327,158500,919377.625,0.0007
-36166.60583175,31800,0.0,1.4742062091827393,-5237.03173828125,31799,-5.4066667556762695,483,100.0,328,159000,742606.875,0.0007
-36179.042945780006,31900,5.960464477539063e-08,1.4833773374557495,-5749.75537109375,31899,-5.424415588378906,483,100.0,329,159500,1204309.625,0.0007
-36256.27785498,32000,0.0,1.4753984212875366,-4015.533935546875,31999,-5.406954765319824,483,100.0,330,160000,784650.625,0.0007
-36291.928262019996,32100,0.0,1.4783508777618408,-3634.140625,32099,-5.409848690032959,483,100.0,331,160500,741678.9375,0.0007
-36285.97238186,32200,0.0,1.4830659627914429,-5220.236328125,32199,-5.419129848480225,483,100.0,332,161000,1031942.8125,0.0007
-36304.179886,32300,0.0,1.4815940856933594,-4993.57373046875,32299,-5.417684078216553,483,100.0,334,161500,850472.8125,0.0007
-36299.00563675001,32400,0.0,1.4877208471298218,-4959.3359375,32399,-5.427804946899414,483,100.0,335,162000,1017921.0,0.0007
-36278.55806209,32500,0.0,1.4917176961898804,-6040.76513671875,32499,-5.436326503753662,483,100.0,336,162500,1052201.0,0.0007
-36269.20330588,32600,-1.1920928955078125e-07,1.4953674077987669,-5629.69970703125,32599,-5.441234588623047,483,100.0,337,163000,1091762.0,0.0007
-36248.4999389,32700,0.0,1.4928826093673706,-6606.69921875,32699,-5.435681819915772,483,100.0,338,163500,1044597.8125,0.0007
-36233.54014461,32800,-1.1920928955078125e-07,1.4980223178863523,-5681.84228515625,32799,-5.4426918029785165,483,100.0,339,164000,1222870.25,0.0007
-36276.20042339999,32900,0.0,1.4970393180847168,-5427.73779296875,32899,-5.439402580261231,483,100.0,340,164500,1174787.875,0.0007
-36270.88876563001,33000,0.0,1.5007832050323486,-5954.06982421875,32999,-5.449469089508057,483,100.0,341,165000,1155101.0,0.0007
-36342.74746377,33100,0.0,1.5004661083221436,-6225.83837890625,33099,-5.449368953704834,483,100.0,342,165500,1586527.5,0.0007
