time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/critic_loss,time/fps,time/episodes,train/learning_rate,train/n_updates,train/actor_loss
4724,720800,100.0,-5184.24300135,3455.992734375,152,7208,0.001,720600,119.38389440536498
4726,721200,100.0,-5183.99739085,8073.865932693481,152,7212,0.001,721000,124.57316710472107
4729,721600,100.0,-5184.12156709,4733.450090789795,152,7216,0.001,721400,119.91581702418623
4732,722000,100.0,-5185.65364877,7108.890263748169,152,7220,0.001,721800,126.1599584197998
4734,722400,100.0,-5184.28837036,5923.38844078064,152,7224,0.001,722200,132.40692914962767
4737,722800,100.0,-5183.77130953,10501.815640487672,152,7228,0.001,722600,130.9219684481621
4740,723200,100.0,-5201.87997662,5941.972141571045,152,7232,0.001,723000,121.82808774471285
4742,723600,100.0,-5202.24145401,13523.81494588852,152,7236,0.001,723400,119.80848372459411
4745,724000,100.0,-5114.58948365,4876.651844177246,152,7240,0.001,723800,119.71863863706591
4747,724400,100.0,-5113.52833423,5949.169683837889,152,7244,0.001,724200,124.03578892230988
4750,724800,100.0,-5111.69967918,5539.690990371704,152,7248,0.001,724600,124.36751048088074
4753,725200,100.0,-5111.53978354,6420.268449516298,152,7252,0.001,725000,132.16711508512498
4755,725600,100.0,-5110.62896806,5889.974188499451,152,7256,0.001,725400,125.08341468214991
4758,726000,100.0,-5109.71740811,5457.580743103027,152,7260,0.001,725800,123.53945663452149
4761,726400,100.0,-5108.73172176,3345.30231967926,152,7264,0.001,726200,131.9275039100647
4763,726800,100.0,-5107.97552753,5554.091208248138,152,7268,0.001,726600,115.1175234222412
4766,727200,100.0,-5108.58818252,2930.1549920463563,152,7272,0.001,727000,123.73950643539429
4768,727600,100.0,-5108.32106349,5661.509450073242,152,7276,0.001,727400,133.03330112934108
4771,728000,100.0,-5108.52219316,4580.243790168763,152,7280,0.001,727800,124.64974609375
4774,728400,100.0,-5107.8497632,5009.009616928101,152,7284,0.001,728200,130.6834663820267
4776,728800,100.0,-5070.33590735,6572.669793243408,152,7288,0.001,728600,125.87917076796292
4779,729200,100.0,-5071.18770666,3790.045382461548,152,7292,0.001,729000,126.41978073120116
4782,729600,100.0,-5076.59071409,4847.07022644043,152,7296,0.001,729400,121.46856656074524
4784,730000,100.0,-5092.49714182,4277.300941200257,152,7300,0.001,729800,118.48993432998655
4787,730400,100.0,-5111.95401929,4715.774316482544,152,7304,0.001,730200,121.87298103332519
4789,730800,100.0,-5115.21259821,1546.4991493988034,152,7308,0.001,730600,124.69373454093932
4792,731200,100.0,-5120.49581577,3355.68330493927,152,7312,0.001,731000,117.61449598804116
4795,731600,100.0,-5208.51222726,3384.732504425049,152,7316,0.001,731400,113.82913822770121
4797,732000,100.0,-5244.68499124,5203.320306625366,152,7320,0.001,731800,119.0237337565422
4800,732400,100.0,-5303.30477303,5248.467245483398,152,7324,0.001,732200,125.87254085540772
4803,732800,100.0,-5406.99400859,6193.236095886229,152,7328,0.001,732600,125.24241973996162
4805,733200,100.0,-5399.72589551,3359.315532684326,152,7332,0.001,733000,124.07592792034148
4808,733600,100.0,-5425.97471082,5734.695256309509,152,7336,0.001,733400,122.6123487997055
4810,734000,100.0,-5515.03728734,5148.197036705017,152,7340,0.001,733800,112.4895071220398
4813,734400,100.0,-5753.61372794,3077.3245129776,152,7344,0.001,734200,119.06796148300172
4816,734800,100.0,-5785.78644612,2375.7236056900024,152,7348,0.001,734600,127.36729993820192
4818,735200,100.0,-5788.836764510001,3358.839082393646,152,7352,0.001,735000,129.26953023910522
4821,735600,100.0,-5790.54026889,4784.7910527801505,152,7356,0.001,735400,128.55384634017943
4824,736000,100.0,-5790.8876549,3608.216258239746,152,7360,0.001,735800,128.55454946517943
4826,736400,100.0,-5791.59657546,3642.991824913025,152,7364,0.001,736200,131.2575700378418
4829,736800,100.0,-5792.07723747,4552.968400573731,152,7368,0.001,736600,139.69295741081237
4831,737200,100.0,-5794.37180551,4315.371365013122,152,7372,0.001,737000,139.88947104454041
4834,737600,100.0,-5799.61354036,4924.162631034851,152,7376,0.001,737400,139.48651275634765
4837,738000,100.0,-5800.47346851,5365.168778686523,152,7380,0.001,737800,144.4762292098999
4839,738400,100.0,-5800.76781696,3576.8968669509886,152,7384,0.001,738200,135.68800864219665
4842,738800,100.0,-5800.6062516599995,5525.202670822144,152,7388,0.001,738600,150.62878410339354
4844,739200,100.0,-5803.40759644,5182.057588272095,152,7392,0.001,739000,143.17028985261916
4847,739600,100.0,-5799.2722438,4566.66976146698,152,7396,0.001,739400,127.39399185180665
4850,740000,100.0,-5781.32908177,6300.445678787231,152,7400,0.001,739800,138.84105049133302
4852,740400,100.0,-5763.47883281,2061.935869636536,152,7404,0.001,740200,131.62058012902736
4855,740800,100.0,-5759.69938373,5653.473001251221,152,7408,0.001,740600,131.70045251846312
4858,741200,100.0,-5779.35496469,3038.3718565368654,152,7412,0.001,741000,134.14164172768594
4860,741600,100.0,-5690.252567670001,3316.8621954727173,152,7416,0.001,741400,129.92154244422912
4863,742000,100.0,-5653.74218414,4122.731849880219,152,7420,0.001,741800,137.52758455276492
4865,742400,100.0,-5597.54759823,3583.176605682373,152,7424,0.001,742200,129.54380833148957
4868,742800,100.0,-5494.39011209,5157.450918502807,152,7428,0.001,742600,134.33061255455016
4871,743200,100.0,-5483.95091515,5805.557476348877,152,7432,0.001,743000,141.51411789894104
4873,743600,100.0,-5456.74663488,6063.3883515548705,152,7436,0.001,743400,133.86563810825348
4876,744000,100.0,-5369.73220178,10152.009043426513,152,7440,0.001,743800,128.72541969299317
4878,744400,100.0,-5131.27965487,2741.737155017853,152,7444,0.001,744200,135.6943263912201
4881,744800,100.0,-5100.02334496,3514.275073738098,152,7448,0.001,744600,146.417105178833
4884,745200,100.0,-5095.46339147,6335.651777267456,152,7452,0.001,745000,130.83650074958805
4886,745600,100.0,-5093.47268976,4946.764389801026,152,7456,0.001,745400,136.68243114709855
4889,746000,100.0,-5093.07137967,2880.5462991333006,152,7460,0.001,745800,136.42644718512892
4892,746400,100.0,-5092.58674255,5352.235863723755,152,7464,0.001,746200,129.0689989852905
4894,746800,100.0,-5091.13341415,4697.026008529663,152,7468,0.001,746600,138.85529064178468
4897,747200,100.0,-5084.80342345,3866.512430229187,152,7472,0.001,747000,145.5186016625166
4899,747600,100.0,-5079.54294393,2281.348736381531,152,7476,0.001,747400,137.0978886604309
4902,748000,100.0,-5081.04627773,7652.660249519348,152,7480,0.001,747800,148.01758829116818
4905,748400,100.0,-5080.60958345,4638.091919403076,152,7484,0.001,748200,128.2786161625385
4907,748800,100.0,-5080.02774035,4885.418231391906,152,7488,0.001,748600,129.66335990905762
4910,749200,100.0,-5073.41893949,1843.5502419662475,152,7492,0.001,749000,139.84577605247495
4912,749600,100.0,-5072.18724664,7297.809320297241,152,7496,0.001,749400,148.08244030475618
4915,750000,100.0,-5071.99369524,3656.3548078918457,152,7500,0.001,749800,134.40541391551494
4918,750400,100.0,-5069.74635196,7735.0852716445925,152,7504,0.001,750200,142.37894527435301
4920,750800,100.0,-5069.34534961,3566.9624259948732,152,7508,0.001,750600,144.3630154800415
4923,751200,100.0,-5043.88594011,4621.899369544983,152,7512,0.001,751000,140.32346991539
4926,751600,100.0,-5043.93453521,8647.090920486451,152,7516,0.001,751400,140.60939540863038
4928,752000,100.0,-5043.66112443,3587.6881328582763,152,7520,0.001,751800,148.83928645133972
4931,752400,100.0,-5041.44271501,3034.501420211792,152,7524,0.001,752200,131.50315443992613
4933,752800,100.0,-5043.16403867,3329.5731211853026,152,7528,0.001,752600,152.43660776138304
4936,753200,100.0,-5042.42209251,5096.8916907310495,152,7532,0.001,753000,147.3117159843445
4939,753600,100.0,-5043.67089741,6846.232074890137,152,7536,0.001,753400,139.7695342826843
4941,754000,100.0,-5042.34093579,3826.195114517212,152,7540,0.001,753800,137.00366638183593
4944,754400,100.0,-5042.7783489,6439.765141983034,152,7544,0.001,754200,141.38564554929732
4947,754800,100.0,-5055.22474482,7515.777789497375,152,7548,0.001,754600,144.4629580307007
4949,755200,100.0,-5056.14981606,4165.272488136292,152,7552,0.001,755000,140.80887735366818
4952,755600,100.0,-5055.82589541,7028.686687088013,152,7556,0.001,755400,145.06751712799073
4955,756000,100.0,-5056.03739507,4479.838244667053,152,7560,0.001,755800,138.49175745487213
4957,756400,100.0,-5057.2483607,9771.858619232178,152,7564,0.001,756200,142.43613088607788
4960,756800,100.0,-5058.04875705,3758.8034791183472,152,7568,0.001,756600,136.9500599384308
4962,757200,100.0,-5057.80536851,4105.176989555359,152,7572,0.001,757000,152.91200368881226
4965,757600,100.0,-5057.71530388,6787.0859609222425,152,7576,0.001,757400,143.44204603195192
4968,758000,100.0,-5054.10643334,2573.9632451248167,152,7580,0.001,757800,141.2020785713196
4970,758400,100.0,-5054.43084924,4067.996999092102,152,7584,0.001,758200,152.09965850830082
4973,758800,100.0,-5054.25610466,5878.194959716797,152,7588,0.001,758600,138.32301198005678
4976,759200,100.0,-5054.5891997,1615.8493195343015,152,7592,0.001,759000,134.29794305801389
4978,759600,100.0,-5054.62204596,5300.998344192505,152,7596,0.001,759400,153.0564044189453
4981,760000,100.0,-5053.41439421,4830.716053619385,152,7600,0.001,759800,134.92914949417116
4984,760400,100.0,-5054.39936081,3452.1774520111085,152,7604,0.001,760200,133.15895137786865
4986,760800,100.0,-5054.15592872,5233.610421485901,152,7608,0.001,760600,141.35144233703613
4989,761200,100.0,-5054.07763056,3890.2550006484985,152,7612,0.001,761000,139.10992712020874
4991,761600,100.0,-5054.55450415,4117.282504501342,152,7616,0.001,761400,140.70172199726105
4994,762000,100.0,-5053.54580296,4143.109414253235,152,7620,0.001,761800,145.33396215438842
4997,762400,100.0,-5052.77031513,3917.865450744629,152,7624,0.001,762200,144.31642659187318
4999,762800,100.0,-5050.81408286,3449.3825404548643,152,7628,0.001,762600,149.40533323287963
5002,763200,100.0,-5053.41890837,5097.214138679505,152,7632,0.001,763000,139.01978818893429
5005,763600,100.0,-5051.92925639,5419.842570800782,152,7636,0.001,763400,160.44315124511718
5007,764000,100.0,-5051.27668653,7301.192420883179,152,7640,0.001,763800,146.02481803894042
5010,764400,100.0,-5051.01075293,6084.083029899597,152,7644,0.001,764200,159.61905013084413
5012,764800,100.0,-5042.29986106,5250.026516456604,152,7648,0.001,764600,139.3467499256134
5015,765200,100.0,-5042.80575015,3421.745507144928,152,7652,0.001,765000,147.6782618522644
5018,765600,100.0,-5044.15782125,8507.398145751953,152,7656,0.001,765400,137.1125477218628
5020,766000,100.0,-5044.6535757,3618.733445243835,152,7660,0.001,765800,142.948780708313
5023,766400,100.0,-5043.9991918,3604.7046241760254,152,7664,0.001,766200,140.65929250717164
5026,766800,100.0,-5044.30204991,5103.6074866867075,152,7668,0.001,766600,128.25857479333877
5028,767200,100.0,-5044.25382505,5257.812163581848,152,7672,0.001,767000,138.6336240875721
5031,767600,100.0,-5045.4381555,7628.26973690033,152,7676,0.001,767400,123.65653961181641
5033,768000,100.0,-5046.37957915,5072.713508491516,152,7680,0.001,767800,136.98560274124142
5036,768400,100.0,-5045.94154991,6318.452101974487,152,7684,0.001,768200,119.2466501426697
5039,768800,100.0,-5046.93976647,2011.5969409179688,152,7688,0.001,768600,123.55125168323515
5041,769200,100.0,-5049.30976065,2738.1472653579717,152,7692,0.001,769000,125.66360333800316
5044,769600,100.0,-5049.63503533,4123.116718578339,152,7696,0.001,769400,133.2853989982605
5047,770000,100.0,-5051.76272696,4814.865292320252,152,7700,0.001,769800,135.49989585876466
5049,770400,100.0,-5050.60531994,4279.610316238402,152,7704,0.001,770200,134.25855352640153
5052,770800,100.0,-5050.60520896,3972.008475341797,152,7708,0.001,770600,130.77380918502809
5054,771200,100.0,-5050.90881827,2293.857055568695,152,7712,0.001,771000,132.20578574180604
5057,771600,100.0,-5049.94425861,5801.0843472290035,152,7716,0.001,771400,113.58416247367859
5060,772000,100.0,-5050.37294305,5224.1041822052,152,7720,0.001,771800,122.33259093284607
5062,772400,100.0,-5053.96971731,15583.87995733261,152,7724,0.001,772200,113.7555868792534
5065,772800,100.0,-5053.95537753,4719.573471374511,152,7728,0.001,772600,116.43397936820983
5068,773200,100.0,-5059.32828975,3953.7284072494513,152,7732,0.001,773000,118.2184442329407
5070,773600,100.0,-5063.00822125,7920.6021479034425,152,7736,0.001,773400,112.75738441467286
5073,774000,100.0,-5063.48228431,2305.411663589477,152,7740,0.001,773800,121.40206779956816
5076,774400,100.0,-5063.61435802,6684.926916866302,152,7744,0.001,774200,125.91592939466238
5078,774800,100.0,-5060.08980774,3083.7492392730715,152,7748,0.001,774600,118.89549018859863
5081,775200,100.0,-5059.83516555,6485.40114479065,152,7752,0.001,775000,134.42695262908936
5083,775600,100.0,-5128.3067166,12899.176353988647,152,7756,0.001,775400,141.6321755886078
5086,776000,100.0,-5128.25351947,3953.019693260193,152,7760,0.001,775800,126.07550210952759
5089,776400,100.0,-5132.86252096,3295.5806929016107,152,7764,0.001,776200,129.39191610336306
5091,776800,100.0,-5135.24949319,2656.024060745239,152,7768,0.001,776600,125.3880579853058
5094,777200,100.0,-5135.77630449,3981.359269142151,152,7772,0.001,777000,128.29785631179809
5096,777600,100.0,-5137.02488149,3856.4049740982055,152,7776,0.001,777400,118.4393259382248
5099,778000,100.0,-5136.79997992,5647.78197341919,152,7780,0.001,777800,122.66909555196762
5102,778400,100.0,-5137.70113741,6221.878404464722,152,7784,0.001,778200,126.47609099268914
5104,778800,100.0,-5137.40640108,7236.4178540992725,152,7788,0.001,778600,123.92247488975524
5107,779200,100.0,-5135.90114309,3392.7229440402984,152,7792,0.001,779000,115.84350165575742
5110,779600,100.0,-5135.49643185,3787.99832447052,152,7796,0.001,779400,124.57012944221495
5112,780000,100.0,-5134.85512641,7846.639068450928,152,7800,0.001,779800,123.59906217575072
5115,780400,100.0,-5135.65813993,4466.55690574646,152,7804,0.001,780200,108.9335935020447
5118,780800,100.0,-5135.46481384,3679.7592761230467,152,7808,0.001,780600,118.831308259964
5120,781200,100.0,-5136.52025017,2767.1916033172606,152,7812,0.001,781000,127.8978804016113
5123,781600,100.0,-5137.2220106,3476.7070042419427,152,7816,0.001,781400,127.37360839605331
5125,782000,100.0,-5137.17339427,4004.311611480713,152,7820,0.001,781800,122.42028445243835
5128,782400,100.0,-5133.68797575,4241.345929870606,152,7824,0.001,782200,125.41993258476258
5131,782800,100.0,-5133.06607602,4466.609449081421,152,7828,0.001,782600,133.42246768951415
5133,783200,100.0,-5125.07159109,5293.369214096068,152,7832,0.001,783000,129.49736161231993
5136,783600,100.0,-5121.68685158,8732.380893096924,152,7836,0.001,783400,126.29958710193634
5138,784000,100.0,-5120.85875457,4742.077521743774,152,7840,0.001,783800,136.6335205078125
5141,784400,100.0,-5120.6007903,7309.189600448608,152,7844,0.001,784200,136.07848983764652
5144,784800,100.0,-5122.21106702,6906.237241630554,152,7848,0.001,784600,132.82681824624538
5146,785200,100.0,-5122.72055601,6958.687212219238,152,7852,0.001,785000,118.73660444736478
5149,785600,100.0,-5053.67556828,2804.2830146026613,152,7856,0.001,785400,131.16200775146484
5152,786000,100.0,-5052.73890273,5249.688151893616,152,7860,0.001,785800,126.25338117122652
5154,786400,100.0,-5047.4391577,4341.348850250244,152,7864,0.001,786200,141.69572330474853
5157,786800,100.0,-5044.36595066,4514.473448333741,152,7868,0.001,786600,122.48059685707092
5160,787200,100.0,-5043.79092048,6657.3062998199475,152,7872,0.001,787000,128.29832986354828
5162,787600,100.0,-5045.5797938,2874.8890270614625,152,7876,0.001,787400,131.38115518569947
5165,788000,100.0,-5051.29554051,5536.560862884521,152,7880,0.001,787800,133.10942294597626
5167,788400,100.0,-5050.26756038,4632.684789428711,152,7884,0.001,788200,127.14213417053223
5170,788800,100.0,-5049.25685626,3888.847576580048,152,7888,0.001,788600,123.95755188465118
5173,789200,100.0,-5048.57397907,6012.794411697388,152,7892,0.001,789000,126.66420801997185
5175,789600,100.0,-5048.55111317,7226.834524879456,152,7896,0.001,789400,125.31345796585084
5178,790000,100.0,-5047.66074804,3143.5722779083253,152,7900,0.001,789800,130.77379417181015
5181,790400,100.0,-5046.72811507,1845.6661721611026,152,7904,0.001,790200,123.53187956809998
5183,790800,100.0,-5046.4356612,2953.0897346687325,152,7908,0.001,790600,121.87511452436449
5186,791200,100.0,-5045.09641038,5482.061639938353,152,7912,0.001,791000,131.06014858722688
5188,791600,100.0,-5043.99923479,4455.3986847686765,152,7916,0.001,791400,131.12759368896485
5191,792000,100.0,-5043.77898112,4409.089926605226,152,7920,0.001,791800,132.98925479888916
5194,792400,100.0,-5043.8932924,3922.4907384872445,152,7924,0.001,792200,119.53210808992384
5196,792800,100.0,-5044.47644158,4738.385596122742,152,7928,0.001,792600,130.42992812037468
5199,793200,100.0,-5047.62741909,3654.532443580627,152,7932,0.001,793000,140.97943038940429
5202,793600,100.0,-5047.72580113,6330.727912635804,152,7936,0.001,793400,127.4565292072296
5204,794000,100.0,-5047.65796028,4645.813154716492,152,7940,0.001,793800,133.50403530359267
5207,794400,100.0,-5048.22711679,3706.25340171814,152,7944,0.001,794200,139.40642711639404
5209,794800,100.0,-5045.22080287,10396.675823020934,152,7948,0.001,794600,137.62514747619628
5212,795200,100.0,-5045.20816752,3386.194452857971,152,7952,0.001,795000,130.93567210674286
5215,795600,100.0,-5045.43189607,3967.45530670166,152,7956,0.001,795400,128.95533777713774
5217,796000,100.0,-5045.4331307,5690.955447425842,152,7960,0.001,795800,128.02292596817014
5220,796400,100.0,-5045.65861483,6128.399407653808,152,7964,0.001,796200,117.06251098632812
